	feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	Pathways	Names	Level 1	Level 1.1	Level 2.1	Level 1.2	Level 2.2	Level 1.3	Level 2.3
96	PWY-5180	Week_and_consortia	NS1_w5w6	0.374852696516478	0.0553984907150575	85	85	1.7343559010511502e-09	5.39774030429186e-09	PWY-5180	toluene degradation I (aerobic) (<I>via</I> <i>o</I>-cresol)	Degradation/utilization/assimilation	Superpathways					
97	PWY-5182	Week_and_consortia	NS1_w5w6	0.374852696516478	0.0553984907150575	85	85	1.7343559010511502e-09	5.39774030429186e-09									
98	PWY-5989	Week_and_consortia	NS1_w5w6	-0.32866899829655	0.0489746425207194	85	85	2.21946438542097e-09	6.837743813670671e-09	PWY-5989	stearate biosynthesis II (bacteria and plants) // stearic acid biosynthesis	Biosynthesis						
99	GLYCOLYSIS	Week_and_consortia	NS1_w5w6	0.0551831448581732	0.0082781920487349	85	85	2.7966656028742e-09	8.529830088766321e-09	GLYCOLYSIS	glycolysis I (from glucose 6-phosphate) // Embden-Meyerhof pathway // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis (plastidic)	Generation of precursor metabolites and energy						
100	PWY-6471	Week_and_consortia	NS1_w5w6	0.133529631338508	0.0200683903943308	85	85	2.95238072821716e-09	8.91560516936866e-09	PWY-6471	peptidoglycan biosynthesis IV (<i>Enterococcus faecium</i>)	Detoxification	Superpathways		Biosynthesis	Cell structure biosynthesis		
101	PWY-5971	Week_and_consortia	NS1_w5w6	-0.256193825261663	0.0386772969639999	85	85	3.26587810759706e-09	9.7656159099716e-09	PWY-5971	palmitate biosynthesis II (type II fatty acid synthase) // palmitate biosynthesis II (bacteria and plant cytoplasm)	Biosynthesis						
102	PWY-5484	Week_and_consortia	NS1_w5w6	0.0665758008328434	0.0100546479339242	85	85	3.4109031521219404e-09	1.0100247198031e-08	PWY-5484	glycolysis II (from fructose 6-phosphate)	Generation of precursor metabolites and energy						
103	RHAMCAT-PWY	Week_and_consortia	NS1_w5w6	-0.294387638913502	0.0446673986164296	85	85	3.7827962073853e-09	1.10937773389665e-08	RHAMCAT-PWY	L-rhamnose degradation I // rhamnose catabolism // rhamnose degradation	Degradation/utilization/assimilation						
104	OANTIGEN-PWY	Week_and_consortia	NS1_w5w6	0.296492350447083	0.0460539865442588	85	85	7.41364301820956e-09	2.15348678147992e-08	OANTIGEN-PWY	<i>O</i>-antigen building blocks biosynthesis (<i>E. coli</i>)	Superpathways	Metabolic clusters		Biosynthesis	Carbohydrate biosynthesis		
105	PWY-7294	Week_and_consortia	NS1_w5w6	0.42276246974117	0.0659413888786788	85	85	8.33681398713198e-09	2.39880025101439e-08	PWY-7294	D-xylose degradation IV // Dahms pathway	Degradation/utilization/assimilation						
106	ALL-CHORISMATE-PWY	Week_and_consortia	NS1_w5w6	0.402504658524491	0.0628170338914889	85	85	8.469968199618281e-09	2.41433672979773e-08	ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	Superpathways						
107	PWY-5104	Week_and_consortia	NS1_w5w6	-0.0322303474339287	0.0051329992410926	85	85	1.48553329742755e-08	4.19525607143891e-08	PWY-5104	L-isoleucine biosynthesis IV	Biosynthesis						
108	FASYN-INITIAL-PWY	Week_and_consortia	NS1_w5w6	-0.289976096541201	0.0469045560114777	85	85	2.26264540160937e-08	6.33125548156749e-08	FASYN-INITIAL-PWY	superpathway of fatty acid biosynthesis initiation	Superpathways	Biosynthesis	Fatty acid and lipid biosynthesis				
109	PWY-7219	Week_and_consortia	NS1_w5w6	-0.044708071225167	0.0072916229928031	85	85	2.81976592070352e-08	7.81844187104157e-08	PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	Biosynthesis						
110	P221-PWY	Week_and_consortia	NS1_w5w6	-0.959833635947617	0.158323482789634	85	83	3.79718461992955e-08	1.04337054871938e-07	P221-PWY	octane oxidation	Degradation/utilization/assimilation						
111	PWY-6519	Week_and_consortia	NS1_w5w6	-0.216960336396935	0.0358851487933539	85	85	4.07715864906315e-08	1.11029766782523e-07	PWY-6519	8-amino-7-oxononanoate biosynthesis I // 7-keto-8-aminopelargonate biosynthesis I	Biosynthesis						
112	BIOTIN-BIOSYNTHESIS-PWY	Week_and_consortia	NS1_w5w6	-0.17319140909158	0.0287232210382266	85	85	4.37333491283238e-08	1.180413405676e-07	BIOTIN-BIOSYNTHESIS-PWY	superpathway of biotin biosynthesis I // vitamin H biosynthesis	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
113	PWY0-166	Week_and_consortia	NS1_w5w6	-0.218782980696511	0.0365210205321834	85	85	5.17229257449891e-08	1.38381511861594e-07	PWY0-166	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis (<i>E. coli</i>)	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
114	BRANCHED-CHAIN-AA-SYN-PWY	Week_and_consortia	NS1_w5w6	-0.0399996286626177	0.0066893828904782	85	85	5.422998933512e-08	1.43827363019231e-07	BRANCHED-CHAIN-AA-SYN-PWY	superpathway of branched chain amino acid biosynthesis // superpathway of L-leucine, L-valine, and L-isoleucine biosynthesis	Superpathways	Metabolic clusters		Biosynthesis	Amino acid biosynthesis		
115	MET-SAM-PWY	Week_and_consortia	NS1_w5w6	0.0806245987160587	0.013516514700699	85	85	5.88256840880028e-08	1.54670979714145e-07	MET-SAM-PWY	superpathway of <i>S</i>-adenosyl-L-methionine biosynthesis from L-aspartate	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
116	ARGSYNBSUB-PWY	Week_and_consortia	NS1_w5w6	-0.164419695486072	0.0276195981831326	85	85	6.21492509464258e-08	1.6201300460393e-07	ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	Biosynthesis						
117	PWY-5941	Week_and_consortia	NS1_w5w6	0.0792736664155736	0.0133483561676546	85	85	6.56623681180805e-08	1.69720527762835e-07	PWY-5941	glycogen degradation II // glycogenolysis II	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation	Glycan pathways			
118	PWY-7332	Week_and_consortia	NS1_w5w6	-0.345311839185091	0.0585582330471141	85	85	7.93373355252311e-08	2.03343591052063e-07	PWY-7332	superpathway of UDP-<I>N</i>-acetylglucosamine-derived O-antigen building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
119	PWY-7211	Week_and_consortia	NS1_w5w6	-0.214928756726192	0.0367188075789326	85	85	9.29761013909215e-08	2.36314257701926e-07	PWY-7211	superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
120	PWY-7323	Week_and_consortia	NS1_w5w6	0.106411494679132	0.018195828968159	85	85	9.69646411043592e-08	2.44415004436608e-07	PWY-7323	superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	Superpathways	Biosynthesis	Carbohydrate biosynthesis				
121	PWY-7184	Week_and_consortia	NS1_w5w6	-0.238843421329478	0.0418901033125607	85	85	1.76757209834722e-07	4.41893024586806e-07	PWY-7184	pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis I	Metabolic clusters	Biosynthesis	Nucleoside and nucleotide biosynthesis				
122	TCA	Week_and_consortia	NS1_w5w6	-0.0947186497963548	0.0169214716481645	85	85	2.73683058026268e-07	6.78644981284648e-07	TCA	TCA cycle I (prokaryotic) // tricarboxylic acid cycle // citric acid cycle // Krebs cycle // Szent-Gyorgyi-Krebs cycle	Generation of precursor metabolites and energy						
123	COBALSYN-PWY	Week_and_consortia	NS1_w5w6	0.0638706383540982	0.0116239790446783	85	85	4.20098285646816e-07	1.03330626711515e-06	COBALSYN-PWY	superpathway of adenosylcobalamin salvage from cobinamide I	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
124	PWY-6588	Week_and_consortia	NS1_w5w6	0.319852131797281	0.0585022796293266	85	85	4.79543870523469e-07	1.17008704407727e-06	PWY-6588	pyruvate fermentation to acetone // acetone fermentation // pyruvic acid fermentation to acetone	Generation of precursor metabolites and energy						
125	PENTOSE-P-PWY	Week_and_consortia	NS1_w5w6	0.159744505621529	0.0294009573578378	85	85	5.50828624192578e-07	1.33335500300584e-06	PENTOSE-P-PWY	pentose phosphate pathway // pentose shunt // hexose monophosphate shunt // phosphogluconate pathway // superpathway of oxidative and non-oxidative branches of pentose phosphate pathway // HMP shunt	Superpathways	Generation of precursor metabolites and energy					
126	PWY-7200	Week_and_consortia	NS1_w5w6	-0.13180829756223	0.0243514506659722	85	85	5.89838170639306e-07	1.41654048854322e-06	PWY-7200	superpathway of pyrimidine deoxyribonucleoside salvage	Superpathways	Biosynthesis	Nucleoside and nucleotide biosynthesis				
127	PYRIDOXSYN-PWY	Week_and_consortia	NS1_w5w6	0.093726653257374	0.0175926264688666	85	85	8.37144898695009e-07	1.9947593289217e-06	PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I // vitamin B<sub>6</sub> biosynthesis // deoxyxylulose-dependent pyridoxal 5'-phosphate biosynthesis	Biosynthesis						
128	NAD-BIOSYNTHESIS-II	Week_and_consortia	NS1_w5w6	-0.26351864065768	0.049735522209063	85	85	9.43487075466939e-07	2.23072525594896e-06	NAD-BIOSYNTHESIS-II	NAD salvage pathway III (to nicotinamide riboside) // nicotinamide adenine dinucleotide salvage	Biosynthesis						
129	PWY-7539	Week_and_consortia	NS1_w5w6	0.129546388143248	0.0249606918533692	85	85	1.48850244037433e-06	3.49225572549361e-06	PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	Biosynthesis						
130	PWY-5101	Week_and_consortia	NS1_w5w6	-0.0297458422188389	0.0057529754697072	85	85	1.58717516587868e-06	3.69533149307632e-06	PWY-5101	L-isoleucine biosynthesis II	Biosynthesis						
131	HEME-BIOSYNTHESIS-II	Week_and_consortia	NS1_w5w6	0.519838424990167	0.100988421694174	85	85	1.74182714601592e-06	4.02467636011253e-06	HEME-BIOSYNTHESIS-II	heme <i>b</i> biosynthesis I (aerobic)	Biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis				
132	PWY-6263	Week_and_consortia	NS1_w5w6	-0.97458932918222	0.18978772030547	85	85	1.86090211611555e-06	4.26748229635521e-06	PWY-6263	superpathway of menaquinol-8 biosynthesis II // vitamin K<sub>2</sub> biosynthesis II // superpathway of menaquinone-8 biosynthesis II	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis				
133	PWY-5913	Week_and_consortia	NS1_w5w6	-0.209210352498143	0.0416457007387732	85	85	2.86466194423016e-06	6.52031263425521e-06	PWY-5913	partial TCA cycle (obligate autotrophs) // TCA cycle VI (obligate autotrophs)	Generation of precursor metabolites and energy						
134	PWY-5100	Week_and_consortia	NS1_w5w6	0.123106164603596	0.0246433700337871	85	85	3.2038237225608e-06	7.23826841022997e-06	PWY-5100	pyruvate fermentation to acetate and lactate II // pyruvic acid fermentation to acetic acid and lactic acid II	Superpathways	Generation of precursor metabolites and energy					
135	PWY-5347	Week_and_consortia	NS1_w5w6	0.0778484698859737	0.015667889768095	85	85	3.60479311205179e-06	8.08427867041027e-06	PWY-5347	superpathway of L-methionine biosynthesis (transsulfuration)	Superpathways	Biosynthesis	Amino acid biosynthesis				
136	PWY-5918	Week_and_consortia	NS1_w5w6	0.461872981638018	0.0941801125068226	85	85	4.60207573037862e-06	1.02454970639816e-05	PWY-5918	superpathway of heme <i>b</i> biosynthesis from glutamate	Superpathways	Biosynthesis	Cofactor, carrier, and vitamin biosynthesis	Biosynthesis	Tetrapyrrole biosynthesis		
137	PWY-7254	Week_and_consortia	NS1_w5w6	0.0986470990852566	0.020258734179396	85	85	5.277994117603e-06	1.16651319265863e-05	PWY-7254	TCA cycle VII (acetate-producers) // tricarboxylic acid cycle // citric acid cycle // Krebs cycle // Szent-Gyorgyi-Krebs cycle // TCA cycle VII (acetic acid-producers)	Generation of precursor metabolites and energy						
138	GLUTORN-PWY	Week_and_consortia	NS1_w5w6	-0.0765532513434812	0.0158524496173526	85	85	6.23992924224829e-06	1.36919310711203e-05	GLUTORN-PWY	L-ornithine biosynthesis I	Biosynthesis						
139	PWY-5667	Week_and_consortia	NS1_w5w6	-0.041819403254704	0.0086748708315721	85	85	6.3869317537088e-06	1.38157034388736e-05	PWY-5667	CDP-diacylglycerol biosynthesis I // CDP-diacylglycerol biosynthesis	Biosynthesis						
140	PWY0-1319	Week_and_consortia	NS1_w5w6	-0.041819403254704	0.0086748708315721	85	85	6.38693175368142e-06	1.38157034388736e-05	PWY0-1319	CDP-diacylglycerol biosynthesis II	Biosynthesis						
141	PWY-7221	Week_and_consortia	NS1_w5w6	-0.0255169160508164	0.005338743314586	85	85	7.57350601284182e-06	1.62670375627941e-05	PWY-7221	guanosine ribonucleotides <i>de novo</i> biosynthesis	Biosynthesis						
142	PWY-6731	Week_and_consortia	NS1_w5w6	-0.228574237431992	0.0479612129529639	85	85	7.9141686846391e-06	1.6879870271433e-05	PWY-6731	starch degradation III	Degradation/utilization/assimilation	Degradation/utilization/assimilation	Carbohydrate degradation				
143	ASPASN-PWY	Week_and_consortia	NS1_w5w6	0.14212821276171	0.0298780562431235	85	85	8.2770204348254e-06	1.75311891154288e-05	ASPASN-PWY	superpathway of L-aspartate and L-asparagine biosynthesis // Interconversion of L-aspartate and L-asparagine	Superpathways	Biosynthesis	Amino acid biosynthesis				
144	PWY-6969	Week_and_consortia	NS1_w5w6	-0.0344039903559315	0.0072569894340691	85	85	8.72193276270262e-06	1.83461344318917e-05	PWY-6969	TCA cycle V (2-oxoglutarate synthase) // citric acid cycle // tricarboxylic acid cycle // Szent-Gyorgyi-Krebs cycle // Krebs cycle // TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase) // reversed TCA cycle	Generation of precursor metabolites and energy						
145	PWY-6344	Week_and_consortia	NS1_w5w6	-0.333327231579513	0.0708001697444263	85	85	9.90413748575265e-06	2.0690150227086e-05	PWY-6344	L-arginine degradation XIV (oxidative Stickland reaction) // L-arginine fermentation	Degradation/utilization/assimilation	Generation of precursor metabolites and energy					
146	HOMOSER-METSYN-PWY	Week_and_consortia	NS1_w5w6	0.115882231544216	0.0248907966923516	85	85	1.22195206973305e-05	2.53534272971823e-05	HOMOSER-METSYN-PWY	L-methionine biosynthesis I // L-methionine biosynthesis from L-homoserine // L-methionine biosynthesis by transsulfuration	Biosynthesis						
147	PWY-5103	Week_and_consortia	NS1_w5w6	-0.0290212740564937	0.0063135499301925	85	85	1.51949953551577e-05	3.13140106981291e-05	PWY-5103	L-isoleucine biosynthesis III	Biosynthesis						
