Pathways	Object ID	Names	Enzymes of pathway	Reactions of pathway	Ontology - pathway type	Ontology -  all instances of class
PWY-5118	PWY-5118	ponciretin biosynthesis	MONOMER-11996	RXN-7777	AROMATIC-COMPOUNDS-BIOSYN	
PWY-7460	PWY-7460	2-<i>O</i>-acetyl-3-<i>O</i>-<i>trans</i>-coutarate biosynthesis	MONOMER-18560 // MONOMER-18561	RXN-22902 // RXN-15360 // RXN-15359	AROMATIC-COMPOUNDS-BIOSYN	
OXIDATIVEPENT-PWY	OXIDATIVEPENT-PWY	pentose phosphate pathway (oxidative branch) I	HS05370-MONOMER // HS00614-MONOMER // 6PGLUCONOLACT-MONOMER // BSU23860-MONOMER // CPLX66-462 // 6PGLUCONDEHYDROG-CPLX // CPLX66-420 // GLU6PDEHYDROG-MONOMER	GLU6PDEHYDROG-RXN // RXN-9952 // 6PGLUCONOLACT-RXN	Energy-Metabolism	
PWY-6297	PWY-6297	tuberonate glucoside biosynthesis	MONOMER-14966 // MONOMER-14967	RXN-10690 // RXN-10450	Inactivation // Other-biosynthesis	
ORNARGDEG-PWY	ORNARGDEG-PWY	superpathway of L-arginine and L-ornithine degradation	ARGDECARBOXDEG-CPLX // AGMATIN-CPLX // CPLX0-7687 // CPLX0-7688 // ORNDECARBOXDEG-CPLX // CPLX0-3641 // CPLX0-8159 // CPLX0-3943 // ALDHDEHYDROG-MONOMER // EG11822-MONOMER // CPLX0-7709	RXN-6423 // ORNDECARBOX-RXN // PUTTRANSAM-RXN // AMINOBUTDEHYDROG-RXN // SUCCSEMIALDDEHYDROG-RXN // SUCCINATE-SEMIALDEHYDE-DEHYDROGENASE-RXN // GABATRANSAM-RXN // AGMATIN-RXN // ARGDECARBOX-RXN // RXN0-3901 // RXN0-3921 // RXN0-3922 // RXN0-3942	Amino-Acid-Degradation // Super-Pathways	
PWY-7783	PWY-7783	plasmalogen degradation	MONOMER-19881 // MONOMER-19878 // CPLX-9122 // HS06258-MONOMER	RXN-17741 // RXN-17740 // 3.3.2.2-RXN // 3.3.2.5-RXN // RXN-17738 // RXN-17737 // RXN-17736 // RXN-17735	Fatty-Acid-and-Lipid-Degradation	
PWY-7310	PWY-7310	D-glucosaminate degradation	MONOMER-18125 // MONOMER-18124 // CPLX-8721	RXN-14729 // RXN-14730 // KDPGALDOL-RXN	CARBOXYLATES-DEG	
PWY-7684	PWY-7684	&alpha;-diglucosyldiacylglycerol biosynthesis	MONOMER-19379 // GI40-529-MONOMER	2.4.1.208-RXN // 2.4.1.157-RXN	Lipid-Biosynthesis	
PWY-8283	PWY-8283	lipid IV<sub>A</sub> biosynthesis (generic) // lipid-A-precursor biosynthesis (generic)		RXN-22485 // RXN-22484 // RXN-22483 // RXN-22482 // RXN-22481 // RXN-22480	Glycan-Pathways // Cell-Structure-Biosynthesis // Lipid-Biosynthesis	
PWY-7161	PWY-7161	polymethylated quercetin biosynthesis	MONOMER-17828 // MONOMER-17830 // MONOMER-17831 // MONOMER-17829	2.1.1.82-RXN // RXN-13932 // RXN-13934 // RXN-13933 // RXN-13906 // RXN-13930 // QUERCETIN-3-O-METHYLTRANSFERASE-RXN // RXN-13929 // RXN-8262	AROMATIC-COMPOUNDS-BIOSYN	
PWY0-41	PWY0-41	allantoin degradation IV (anaerobic)	CPLX-64 // CPLX-7524 // G6284-MONOMER // B0511-MONOMER // MONOMER-13524 // CPLX0-12207 // MONOMER-13523 // CPLX0-7993 // EG12384-MONOMER	RXN-19659 // RXN-14196 // RXN0-7024 // OXAMATE-CARBAMOYLTRANSFERASE-RXN // R165-RXN // TRANS-RXN0-444 // URUR-RXN // ALLANTOATE-DEIMINASE-RXN // ALLANTOINASE-RXN	AMINE-DEG // Super-Pathways	
PWY-5935	PWY-5935	1-tuberculosinyladenosine biosynthesis	G185E-7653-MONOMER // CPLX185E-109	RXN-21420 // RXN-9457	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-5366	PWY-5366	palmitoleate biosynthesis II (plants and bacteria) // palmitoleic acid biosynthesis	MONOMER-12585 // AT1G08510-MONOMER	RXN-9550 // RXN-8389	Lipid-Biosynthesis	
PWY-735	PWY-735	jasmonic acid biosynthesis // jasmonate biosynthesis	CPLX-7264 // AT2G06050-MONOMER // CPLX-1382 // AT3G45140-MONOMER // AT1G20510-MONOMER // AT2G33150-MONOMER // MONOMER-14969 // CPLX-7062	RXN-10708 // RXN-10706 // RXN-10707 // RXN-10696 // RXN-10701 // RXN-10700 // RXN-10699 // RXN-10703 // RXN-10702 // RXN-10698 // RXN-10705 // RXN-10704 // RXN-10697 // RXN-10695 // RXN-1321 // RXN1F-19 // 12-OXOPHYTODIENOATE-REDUCTASE-RXN // ALLENE-OXIDE-CYCLASE-RXN // RXN-745	HORMONE-SYN // SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-5788	PWY-5788	indole-3-acetate inactivation V // 6-hydroxy-indole-3-acetyl amino acid biosynthesis // IAA inactivation V // indole-3-acetic acid inactivation V	AT4G37390-MONOMER // AT1G59500-MONOMER // AT1G28130-MONOMER // AT5G54510-MONOMER // AT2G23170-MONOMER // AT4G27260-MONOMER	RXN-9079 // RXN-9080 // RXN-9083 // RXN-9084	Inactivation	
PWY-7959	PWY-7959	12-<i>epi</i>-hapalindole biosynthesis	CPLX-9273 // MONOMER-20403 // MONOMER-20400 // MONOMER-20401 // MONOMER-20402	RXN-19264 // RXN-19268 // RXN-19272 // RXN-19273	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-5123	PWY-5123	<i>trans, trans</i>-farnesyl diphosphate biosynthesis // FPP biosynthesis	AT2G34630-MONOMER // CPLX-710 // AT4G17190-MONOMER // MONOMER-11954 // AT5G47770-MONOMER // CPLX-7854 // CPLX-7853 // CPLX-7789 // FPPSYN-MONOMER	FPPSYN-RXN // GPPSYN-RXN	Polyprenyl-Biosynthesis	
PWY-7137	PWY-7137	quercetin gentiotetraside biosynthesis	MONOMER-17754 // MONOMER-17753 // MONOMER-17774 // MONOMER-17773	RXN1F-462 // RXN-13799 // RXN-13798 // RXN-13797	AROMATIC-COMPOUNDS-BIOSYN	
PWY-8377	PWY-8377	lactate fermentation to acetate, CO<sub>2</sub> and hydrogen (<i>Desulfovibrionales</i>)	MONOMER-21789 // CPLX-9761 // CPLX-9760 // CPLX-9656 // CPLX-9763 // CPLX-9769 // CPLX-9767 // CPLX-9766 // MONOMER-21787	RXN-23216 // PYRUFLAVREDUCT-RXN // CYTOCHROME-C3-HYDROGENASE-RXN // RXN-23215 // L-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN // 1.1.2.5-RXN // ACETATEKIN-RXN // PHOSACETYLTRANS-RXN	Energy-Metabolism	
PWY-7773	PWY-7773	&gamma;-resorcylate degradation I // 2,6-dihydroxybenzoate degradation I	MONOMER-19794 // MONOMER-19793 // CPLX-9088 // MONOMER-19792	R307-RXN // RXN-17555 // RXN-10137 // MALEYLACETATE-REDUCTASE-RXN	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-8551	PWY-8551	glycine biosynthesis V	CPLX-85505	THMPT-SER-RXN	Amino-Acid-Biosynthesis	
PWY-8509	PWY-8509	selenate reduction I	CPLX-85480	RXN0-2101	Noncarbon-Nutrients	
PWY66-161	PWY66-161	ethanol degradation III	HS05414-MONOMER // CPLX66-396 // HS01061-MONOMER // CPLX66-81 // HS05484-MONOMER	ACETATE--COA-LIGASE-RXN // RXN66-3 // RXN66-2	Alcohol-Degradation	
PWY0-1264	PWY0-1264	malonyl-CoA biosynthesis via biotin-carboxyl carrier protein // BCCP assembly // [biotin-carboxyl carrier protein]	AT2G25710-MONOMER // BIOTINLIG-MONOMER // BIOTIN-CARBOXYL-CPLX // AT1G36160-MONOMER // CPLXQT-7 // ACETYL-COA-CARBOXYLTRANSFER-CPLX	RXN0-5055 // BIOTIN-CARBOXYL-RXN // RXN-7101 // BIOTINLIG-RXN	Energy-Metabolism	
PWY-7022	PWY-7022	paromamine biosynthesis II (from glucose 6-phosphate)	MONOMER-17229 // MONOMER-17225 // MONOMER-17233 // MONOMER-17232 // MONOMER-17280	RXN-13221 // RXN-13123 // RXN-13122 // RXN-13116 // RXN-13117 // RXN-13119	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-5941	PWY-5941	glycogen degradation II // glycogenolysis II	CPLX-8423 // CPLX-8425 // CPLX-7568 // CPLX66-316 // CPLX66-317 // CPLX66-318 // CPLX-7567 // HS01335-MONOMER // HS09924-MONOMER // YMR105C-MONOMER // YKL127W-MONOMER // HS08717-MONOMER // YPR184W-MONOMER // HS02935-MONOMER // YCL040W-MONOMER // HS08136-MONOMER // HS08399-MONOMER // HS08548-MONOMER // YGL253W-MONOMER // YFR053C-MONOMER	GLUCOKIN-RXN // RXN-19947 // PHOSPHOGLUCMUT-RXN // RXN-9024 // RXN-9025 // GLYCOPHOSPHORYL-RXN	Polymer-Degradation // Carbohydrates-Degradation // Glycan-Pathways	
AMMASSIM-PWY	AMMASSIM-PWY	ammonia assimilation cycle III // ammonia assimilation III // GS/GOGAT pathway	CPLX-7158 // GLUTAMINESYN-OLIGOMER // GLUTAMATESYN-CPLX // PABASYN-CPLX // GLUTAMIDOTRANS-CPLX // CTPSYN-CPLX // CPLX-8637 // GMP-SYN-CPLX // CPLX-8699 // CARBPSYN-CPLX // ASNSYNB-CPLX // ANTHRANSYN-CPLX // CPLX-7379 // CPLX0-7694 // CPLX0-7695	GLUTAMIN-RXN // GLUTAMINESYN-RXN // RXN-20084	Noncarbon-Nutrients	
PWY-6901	PWY-6901	superpathway of glucose and xylose degradation	CPLX-8355 // CPLX-8356	GLU6PDEHYDROG-RXN // RXN-9952 // 6PGLUCONOLACT-RXN // RIB5PISOM-RXN // RIBULP3EPIM-RXN // 1TRANSKETO-RXN // TRANSALDOL-RXN // 2TRANSKETO-RXN // DLACTDEHYDROGNAD-RXN // L-LACTATE-DEHYDROGENASE-RXN // PEPDEPHOS-RXN // 2PGADEHYDRAT-RXN // 3PGAREARR-RXN // PHOSGLYPHOS-RXN // GAPOXNPHOSPHN-RXN // RXN-25603 // XYLISOM-RXN // XYLULOKIN-RXN	Carbohydrates-Degradation // Super-Pathways	
PWY-8508	PWY-8508	glycerol degradation IV	EF_RS09240-MONOMER // EF_RS09230-MONOMER // MONOMER-124200 // EF_RS09235-MONOMER	GLYCEROL-3-PHOSPHATE-OXIDASE-RXN // TRANS-RXN-131 // GLYCEROL-KIN-RXN	Alcohol-Degradation // Carbohydrates-Degradation	
PWY66-21	PWY66-21	ethanol degradation II	CPLX66-101 // CPLX66-396 // HS01061-MONOMER // CPLX66-81 // HS05484-MONOMER	ACETATE--COA-LIGASE-RXN // RXN66-3 // ALCOHOL-DEHYDROG-RXN	Alcohol-Degradation	
PWY66-367	PWY66-367	ketogenesis // acetoacetate biosynthesis // ketone body synthesis	CPLX-7835 // CPLX-7834 // CPLX-7838 // HS05836-MONOMER // CPLX66-211 // CPLX66-212 // MONOMER-12921	ACETOACETATE-DECARBOXYLASE-RXN // 3-HYDROXYBUTYRATE-DEHYDROGENASE-RXN // HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN // HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN // ACETYL-COA-ACETYLTRANSFER-RXN	Energy-Metabolism	
PWY-8582	PWY-8582	germicidin biosynthesis	SCO2387-MONOMER // CPLX-85543 // SCO2388-MONOMER	RXN-21611 // RXN-25297 // RXN-25298 // RXN-25296 // RXN-25295 // RXN-21612 // MALONYL-COA-ACP-TRANSACYL-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-8346	PWY-8346	GABA shunt II	SGL_RS04385-MONOMER // SGL_RS17380-MONOMER // SGL_RS04875-MONOMER // SGL_RS12900-MONOMER	SUCCSEMIALDDEHYDROG-RXN // GLUTAMATE-SYNTHASE-FERREDOXIN-RXN // GLUTDECARBOX-RXN // GABATRANSAM-RXN	AMINE-DEG // Amino-Acid-Degradation // Super-Pathways	
GLUTAMINEFUM-PWY	GLUTAMINEFUM-PWY	L-glutamine degradation II	CPLX-7349 // CPLX-7351 // CPLX-7354 // GLUTAMATESYN-CPLX	GLUTAMATESYN-RXN	Amino-Acid-Degradation	
PWY66-421	PWY66-421	homocarnosine biosynthesis	CPLX66-491	RXN-11222	Metabolic-Regulators	
PWY-8391	PWY-8391	D-galacturonate degradation III	CPLX-8051 // MONOMER-124202 // MONOMER-124203	RXN-23374 // URONATE-DEHYDROGENASE-RXN	CARBOXYLATES-DEG // Carbohydrates-Degradation	
PWY-6991	PWY-6991	(<i>S</i>)-camphor biosynthesis // (-)-camphor biosynthesis	MONOMER-17129 // MONOMER-16689 // MONOMER-17131 // MONOMER-17130	RXN-13002 // RXN-13047 // --BORNEOL-DEHYDROGENASE-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-6464	PWY-6464	polyvinyl alcohol degradation	CPLX-8028 // MONOMER-15497	RXN-11316 // RXN-11317	Alcohol-Degradation	
PWY-6556	PWY-6556	pyrimidine ribonucleosides salvage II	CPLX-8106 // CPLX-8623 // CYTIDEAM-CPLX // AT2G36310-MONOMER // YDR400W-MONOMER // EG11082-MONOMER // CPLX0-7904 // CPLX0-8280	URIDINE-NUCLEOSIDASE-RXN // CYTIDEAM2-RXN	NUCLEO-DEG // Nucleotide-Biosynthesis	
PWY-1901	PWY-1901	aurone biosynthesis	MONOMER-12697 // MONOMER-12120 // MONOMER-4261	RXN-8456 // RXN-8011 // RXN-8455 // RXN-8454 // RXN-8453 // RXN-8012 // RXN-8008 // RXN-6242 // RXN-3102	AROMATIC-COMPOUNDS-BIOSYN	
PWY-7035	PWY-7035	(9<i>Z</i>)-tricosene biosynthesis // (<i>Z</i>)-9-tricosene biosynthesis	MONOMER-18500	RXN-14486 // RXN-14485 // RXN-14484 // RXN-13322 // RXN-20382 // RXN-20381 // RXN-20380 // RXN-20379 // RXN-20375 // RXN-20376 // RXN-20377 // RXN-20378 // RXN-13289 // RXN-13288	Hydrocarbon-Biosynthesis	
PWY-8538	PWY-8538	superpathway of menaquinol biosynthesis (generic) // superpathway of menaquinone biosynthesis	BSU30790-MONOMER // EF_RS02195-MONOMER // MONOMER-13898 // MONOMER-11669 // MENE-CPLX // MONOMER-11678 // BSU30780-MONOMER // O-SUCCINYLBENZOATE-COA-SYN-MONOMER // AT1G74710-MONOMER // MONOMER-2342 // MONOMER-13723 // CPLX-7588 // VC0773-MONOMER // CPLX-7974 // MONOMER-15306 // MENF-CPLX // MONOMER-13721 // BSU30820-MONOMER // EF_RS02205-MONOMER // MONOMER-13897 // CPLX0-7525 // EG12438-MONOMER // CPLX-7590 // BSU30800-MONOMER // MONOMER-13896 // CPLX0-7882 // MONOMER-15406 // AT1G48320-MONOMER // AT5G48950-MONOMER // AT1G68890-MONOMER // CPLX0-8128 // MONOMER-13809 // MONOMER-13820	RXN-11046 // RXN-11047 // RXN-9311 // NAPHTHOATE-SYN-RXN // RXN-9310 // 2.5.1.64-RXN // ISOCHORSYN-RXN // O-SUCCINYLBENZOATE-COA-SYN-RXN // O-SUCCINYLBENZOATE-COA-LIG-RXN	Super-Pathways // Cofactor-Biosynthesis	
PWY-8401	PWY-8401	superpathway of cardiolipin biosynthesis (from glycerone phosphate and fatty-acyl-[acp]) (bacteria)	G6406-MONOMER // CARDIOLIPSYN-MONOMER // CPLX0-12524 // PHOSPHASERDECARB-DIMER // GLYCEROL-3-P-ACYLTRANSFER-MONOMER // MONOMER-20005 // PHOSPHAGLYPSYN-MONOMER // MONOMER-20008 // PGPPHOSPHAB-MONOMER // EG11371-MONOMER // PGPPHOSPHAA-MONOMER // G6551-MONOMER // MONOMER-20006 // CDPDIGLYSYN-MONOMER // GLYC3PDEHYDROGBIOSYN-CPLX // MONOMER-14088 // 1-ACYLGLYCEROL-3-P-ACYLTRANSFER-MONOMER // EG11833-MONOMER // CPLX-7632 // MONOMER-14087 // MONOMER-18687	RXN-8141 // RXN-9591 // RXN-9590 // RXN0-7012 // RXN-10462 // 1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN // GLYC3PDEHYDROGBIOSYN-RXN // CDPDIGLYSYN-RXN // PHOSPHASERDECARB-RXN // PHOSPHASERSYN-RXN // PHOSPHAGLYPSYN-RXN // CARDIOLIPSYN-RXN // PGPPHOSPHA-RXN	Super-Pathways // Lipid-Biosynthesis	
PWY-8484	PWY-8484	fimsbactin A biosynthesis	MONOMER-20466 // E5A72_RS01975-MONOMER // E5A72_RS01990-MONOMER // E5A72_RS01985-MONOMER // E5A72_RS01980-MONOMER // E5A72_RS01965-MONOMER // CPLX-85465 // E5A72_RS01960-MONOMER // E5A72_RS01945-MONOMER	RXN-24274 // RXN-24273 // RXN-11006 // ORNDECARBOX-RXN // RXN-24271 // RXN-24269 // RXN-24268 // RXN-24267 // RXN-24265 // RXN-24263 // ENTF-RXN // DHBAMPLIG-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
HOMOCYSDEGR-PWY	HOMOCYSDEGR-PWY	L-cysteine biosynthesis III (from L-homocysteine) // L-homocysteine degradation	CPLX-5162 // CPLX66-335 // CPLX-5163 // CPLX66-336	RXN-15130 // CYSTATHIONINE-BETA-SYNTHASE-RXN	Amino-Acid-Degradation // Amino-Acid-Biosynthesis	
PWY-6963	PWY-6963	ammonia assimilation cycle I // GS/GOGAT pathway	MONOMER-7421 // CPLX-7379 // CPLX-4582 // CPLX-4583 // CPLX-4584 // CPLX-4585 // CPLX-8950 // CPLX-7158	GLUTAMATE-SYNTHASE-NADH-RXN // GLUTAMINESYN-RXN	Noncarbon-Nutrients // Super-Pathways	
PWY2O6K-7	PWY2O6K-7	succinate to cytochrome <i>aa<sub>3</sub></i> oxidase electron transfer	CPLX2O6K-24 // CPLX2O6K-12	RXN-12164 // R601-RXN	Energy-Metabolism	
PWY-8259	PWY-8259	arsenic detoxification (plants)	AT1G30400-MONOMER // MONOMER-21678 // AT2G21045-MONOMER // MONOMER-21677 // MONOMER-21679 // MONOMER-21673	TRANS-RXN0-551 // RXN-22385 // RXN-982 // TRANS-RXN0-550 // RXN-22340 // RXN-22341	Arsenic-Detoxification	
PWY-7704	PWY-7704	viridicatin biosynthesis	MONOMER-19490 // MONOMER-19491 // MONOMER-19492 // MONOMER-124175	RXN-23354 // RXN-16978 // RXN-16977 // RXN-16976 // RXN-13989	SECONDARY-METABOLITE-BIOSYNTHESIS	
HOMOSER-METSYN-PWY	HOMOSER-METSYN-PWY	L-methionine biosynthesis I // L-methionine biosynthesis from L-homoserine // L-methionine biosynthesis by transsulfuration	HOMSUCTRAN-CPLX // HOMOCYSMET-MONOMER // O-SUCCHOMOSERLYASE-CPLX // HOMOCYSMETB12-MONOMER // CPLX0-8092 // CYSTATHIONINE-BETA-LYASE-CPLX	CYSTATHIONINE-BETA-LYASE-RXN // HOMOCYSMETB12-RXN // O-SUCCHOMOSERLYASE-RXN // HOMOCYSMET-RXN // HOMSUCTRAN-RXN	Amino-Acid-Biosynthesis	
PWY-142	PWY-142	<i>m</i>-xylene degradation (anaerobic) // anaerobic <i>m</i>-xylene oxidation // anaerobic <i>m</i>-xylene degradation	CPLX-724	RXN-945 // RXN-944 // RXN-943 // RXN-942	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-6753	PWY-6753	<i>S</i>-methyl-5'-thioadenosine degradation III // methylthioadenosine degradation III	MONOMER-16357 // CPLX-8257 // CPLX-8258	RXN-12241 // RXN-10035	NUCLEO-DEG	
PWY-7341	PWY-7341	superpathway of hyoscyamine (atropine) and scopolamine biosynthesis	MONOMER-12434 // CPLX-7161 // CPLX-7162 // MONOMER-13848 // MONOMER-16824 // MONOMER-12447 // MONOMER-13616 // MONOMER-16825 // MONOMER-21828 // MONOMER-21829 // MONOMER-21827 // MONOMER-21826 // MONOMER-21825 // MONOMER-13617 // MONOMER-124948 // MONOMER-14990	ARGINASE-RXN // ORNDECARBOX-RXN // RXN-25200 // RXN-25198 // RXN-25197 // RXN-25190 // RXN-25187 // RXN-25189 // RXN-15200 // RXN-22720 // RXN-10816 // RXN-22717 // RXN-22716 // RXN-8246 // RXN-8244 // PUTRESCINE-N-METHYLTRANSFERASE-RXN // 6-BETA-HYDROXYHYOSCYAMINE-EPOXIDASE-RXN // HYOSCYAMINE-6-DIOXYGENASE-RXN // RXN-8254 // TROPINE-DEHYDROGENASE-RXN	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-6689	PWY-6689	tRNA splicing I	G3O-29003-MONOMER // YGR247W-MONOMER // G3O-33500-MONOMER // CPLX-8216 // G3O-31543-MONOMER	RXN-17941 // RXN-17940 // RXN-17939 // 3.1.27.9-RXN // 2.7.1.160-RXN // RXN-12055 // RXN-10034	Nucleic-Acid-Processing	
PWY-8546	PWY-8546	fusidic acid biosynthesis	MONOMER-124778 // MONOMER-124777 // MONOMER-124776 // MONOMER-124775 // MONOMER-124774 // MONOMER-124773 // MONOMER-124781 // MONOMER-124780	RXN-24849 // RXN-24850 // RXN-12329 // RXN-24840 // RXN-24841 // RXN-24842 // RXN-24843 // RXN-24844	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7555	PWY-7555	&alpha;-cyclopiazonate biosynthesis	MONOMER-18878 // MONOMER-18879 // CPLX-8917 // MONOMER-18882 // MONOMER-18883 // MONOMER-18884 // MONOMER-18885 // MONOMER-18887 // MONOMER-18888	BETA-CYCLOPIAZONATE-DEHYDROGENASE-RXN // RXN-15812 // RXN-15811 // RXN-15810	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-5491	PWY-5491	diethylphosphate degradation	CPLX-7319	RXN-8748 // RXN-8747	Noncarbon-Nutrients	
PWY-7511	PWY-7511	protein ubiquitination // protein ubiquitylation	MONOMER-16752 // MONOMER-16753 // MONOMER-16754 // CPLX-8964 // HS07200-MONOMER // HS05542-MONOMER // MONOMER-16750 // ENSG00000049759-MONOMER // ENSG00000159459-MONOMER // ENSG00000145495-MONOMER // G3O-31303-MONOMER // CPLX-9242 // HS11901-MONOMER // HS10987-MONOMER	RXN-16313 // RXN-16314 // RXN-15564 // RXN-15563 // RXN-15561 // RXN-15560 // RXN-15559 // RXN-15556 // UBIQUITIN--PROTEIN-LIGASE-RXN	Protein-Modification	
PWY-6219	PWY-6219	indole-3-acetate inactivation VIII // IAA-amino acid conjugate biosynthesis // indole-3-acetyl-amino acid conjugate biosynthesis // IAA-amide conjugate biosynthesis // indole-3-acetyl-amide conjugate biosynthesis // indole-3-acetic acid inactivation VIII	AT4G37390-MONOMER // AT1G59500-MONOMER // AT1G28130-MONOMER // AT5G54510-MONOMER // AT2G23170-MONOMER // AT4G27260-MONOMER	RXN-9083 // RXN-9084 // RXN-2946 // RXN-2944 // RXN-2947 // RXN-2945 // RXN-2948	Inactivation	
PWY-6873	PWY-6873	long chain fatty acid ester synthesis (engineered)	CPLX-8341 // PYRUVOXID-CPLX // ACIAD0832-MONOMER	RXN-7904 // RXN-12639 // RXN-11039 // RXN-6161	Energy-Metabolism	
PWY-7523	PWY-7523	L-arginine degradation XII	MONOMER-18734	GUANIDINOBUTYRASE-RXN // RXN-15646 // 4.1.1.75-RXN // RXN-15645	Amino-Acid-Degradation	
PWY-5925	PWY-5925	hydroxylated mugineic acid phytosiderophore biosynthesis // MA biosynthesis	MONOMER-13953 // MONOMER-13972 // MONOMER-13971	RXN-7983 // RXN-7982 // 1.14.11.24-RXN	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-4521	PWY-4521	arsenite to oxygen electron transfer // arsenite oxidation I (respiratory)	CPLX-9453 // CPLX-6303 // CPLX-6304 // CPLX-9449 // CPLX-8217	CYTOCHROME-C-OXIDASE-RXN // RXN-12586	Arsenic-Detoxification // Energy-Metabolism	
PWY2DDB-9	PWY2DDB-9	&gamma;-linolenate conversion to conjugated fatty acids	LP_RS00250-MONOMER // LP_RS00245-MONOMER // LP_RS00565-MONOMER	RXN2DDB-20 // RXN2DDB-19 // RXN2DDB-18 // RXN2DDB-16 // RXN2DDB-15 // RXN-25617	Lipid-Biosynthesis	
PWY-7149	PWY-7149	superpathway of polymethylated quercetin/quercetagetin glucoside biosynthesis (Chrysosplenium)	MONOMER-14291 // MONOMER-14289 // MONOMER-17807 // MONOMER-14287 // MONOMER-14288 // MONOMER-17802 // MONOMER-17795 // MONOMER-17796 // MONOMER-17806	RXN-13876 // RXN-13846 // RXN-13845 // RXN-13841 // RXN-13840 // RXN-13838 // RXN-13844 // 2.1.1.83-RXN // 2.1.1.82-RXN // RXN-13878 // RXN-13877 // RXN-13875 // RXN-13874 // RXN-13855 // RXN-13851 // RXN-13850 // RXN-13849 // RXN-13848 // RXN-13847 // RXN-13843 // RXN-13842 // RXN-9817 // RXN-9815 // 2.1.1.84-RXN // RXN-13839	Super-Pathways // AROMATIC-COMPOUNDS-BIOSYN	
PWY-7280	PWY-7280	ternatin C3 biosynthesis	CPLX-8691	RXN-14496	AROMATIC-COMPOUNDS-BIOSYN // SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-7600	PWY-7600	peramine biosynthesis	MONOMER-19034	RXN-16089	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-5817	PWY-5817	<i>all-trans</i>-dodecaprenyl diphosphate biosynthesis		RXN-9139	Polyprenyl-Biosynthesis	
PWY-5479	PWY-5479	6-methoxypodophyllotoxin biosynthesis	MONOMER-13010 // MONOMER-13011	RXN-16344 // RXN-8738 // RXN-8736 // RXN-8735	AROMATIC-COMPOUNDS-BIOSYN	
PWY-8578	PWY-8578	sporandol biosynthesis	CPLX-85540 // MONOMER-124979 // MONOMER-124977 // MONOMER-124978	RXN-25264 // RXN-25263 // RXN-25254 // RXN-25261 // RXN-25260	SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-5428	PWY-5428	1,3-dimethylbenzene degradation to 3-methylbenzoate // <i>m</i>-xylene degradation to <i>m</i>-toluate	MONOMER-2942 // CPLX-2542 // CPLX-2543	RXN-8583 // RXN-8580 // RXN-8578	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-5308	PWY-5308	superpathway of sulfur metabolism (<i>Desulfocapsa sulfoexigens</i>)	MONOMER-12415 // MONOMER-12412	SULFITE-DEHYDROGENASE-RXN // RXN-23217 // RXN-23218 // SULFATE-ADENYLYLTRANS-RXN // RXN-8202 // R164-RXN	Noncarbon-Nutrients // Super-Pathways // Energy-Metabolism	
LACTOSEUTIL-PWY	LACTOSEUTIL-PWY	lactose degradation II // lactose degradation 2	CPLX-8082 // MONOMER-124198 // MONOMER-124197	KETOGAL-DEHYDROXY-RXN // KETOLACTOSE-RXN // LACTOSE-DEHYDRO-RXN	Carbohydrates-Degradation	
PWY-7232	PWY-7232	gibberellin biosynthesis V // GA3 and GA6 biosynthesis (plants)	MONOMER-17923 // MONOMER-11644	RXN-14327 // RXN-14318 // RXN-14317	HORMONE-SYN // SECONDARY-METABOLITE-BIOSYNTHESIS	
PWY-5643	PWY-5643	2,6-dinitrotoluene degradation	MONOMER-13342 // MONOMER-13341 // MONOMER-13343	RXN-8827 // RXN-8826 // RXN-8825	AROMATIC-COMPOUNDS-DEGRADATION	
PWY-7578	PWY-7578	phycoviolobilin biosynthesis	MONOMER-18997 // CPLX-8936 // MONOMER-18996	RXN-17523 // RXN-15988 // RXN-15986 // 1.3.7.5-RXN	Tetrapyrrole-Biosynthesis	
PWY-5482	PWY-5482	pyruvate fermentation to acetate II // pyruvic acid fermentation to acetic acid II	CPLX-2022 // MONOMER-602 // MONOMER-603	ACETATEKIN-RXN // PHOSACETYLTRANS-RXN // PYRUVDEH-RXN	Energy-Metabolism	
