pathway	Plate1_1174R_0_M_S2_week9_S56_L001	Plate1_160R_0_F_S2_week10_S49_L001	Plate1_160R_L_F_S2_week10_S50_L001	Plate1_2446R_0_F_S2_week9_S55_L001	Plate1_3795R_R_F_S2_week10_S51_L001	Plate1_3896R_0_M_S2_week10_S52_L001	Plate1_3896R_L_M_S2_week10_S53_L001	Plate1_3909R_R_M_S2_week10_S54_L001	Plate2_073R_0_M_S2_week5_S52_L001	Plate2_073R_0_M_S2_week9_S55_L001	Plate2_1067R_R_M_S2_week5_S56_L001	Plate2_1067R_R_M_S2_week9_S59_L001	Plate2_1152R_0_M_S2_week9_S60_L001	Plate2_2404R_R_F_S2_week5_S35_L001	Plate2_2404R_R_F_S2_week9_S38_L001	Plate2_2446R_L_F_S2_week5_S39_L001	Plate2_2446R_L_F_S2_week9_S42_L001	Plate2_3795R_0_F_S2_week5_S43_L001	Plate2_3795R_0_F_S2_week9_S46_L001	Plate2_3909R_0_M_S2_week5_S61_L001	Plate2_3909R_0_M_S2_week9_S64_L001	Plate2_3918R_R_M_S2_week5_S65_L001	Plate2_3918R_R_M_S2_week9_S68_L001	Plate2_3969R_0_F_S2_week5_S47_L001	Plate2_3969R_0_F_S2_week9_S50_L001	Plate2_3980R_0_F_S2_week9_S51_L001	Plate3_073R_R_M_S2_Pellet_week9_S61_L001	Plate3_073R_R_M_S2_week5_S33_L001	Plate3_1067R_0_M_S2_week5_S34_L001	Plate3_1067R_0_M_S2_week9_S62_L001	Plate3_1067R_L_M_S2_week5_S35_L001	Plate3_1067R_L_M_S2_week9_S63_L001	Plate3_1152R_0_M_S2_week5_S36_L001	Plate3_1152R_L_M_S2_week5_S37_L001	Plate3_1152R_L_M_S2_week9_S64_L001	Plate3_1152R_R_M_S2_week5_S38_L001	Plate3_1152R_R_M_S2_week9_S65_L001	Plate3_1174R_0_M_S2_week5_S39_L001	Plate3_2404R_0_F_S2_week5_S40_L001	Plate3_2404R_0_F_S2_week9_S66_L001	Plate3_2404R_L_F_S2_week5_S41_L001	Plate3_2404R_L_F_S2_week9_S67_L001	Plate3_2446R_0_F_S2_week5_S42_L001	Plate3_2446R_RL_F_S2_Pellet_week9_S69_L001	Plate3_2446R_RL_F_S2_week5_S44_L001	Plate3_2446R_R_F_S2_Pellet_week9_S68_L001	Plate3_2446R_R_F_S2_week5_S43_L001	Plate3_2453R_0_F_S2_Pellet_week9_S70_L001	Plate3_2453R_0_F_S2_week5_S45_L001	Plate3_2453R_L_F_S2_Pellet_week9_S71_L001	Plate3_2453R_L_F_S2_week5_S46_L001	Plate3_2453R_R_F_S2_Pellet_week9_S72_L001	Plate3_2453R_R_F_S2_week5_S47_L001	Plate3_3795R_L_F_S2_week5_S48_L001	Plate3_3795R_L_F_S2_week9_S73_L001	Plate3_3880R_0_F_S2_week5_S49_L001	Plate3_3880R_0_F_S2_week9_S74_L001	Plate3_3880R_L_F_S2_week5_S50_L001	Plate3_3880R_L_F_S2_week9_S75_L001	Plate3_3880R_R_F_S2_week5_S51_L001	Plate3_3880R_R_F_S2_week9_S76_L001	Plate3_3909R_L_M_S2_week5_S52_L001	Plate3_3909R_L_M_S2_week9_S77_L001	Plate3_3918R_0_M_S2_week5_S53_L001	Plate3_3918R_0_M_S2_week9_S78_L001	Plate3_3918R_L_M_S2_week5_S54_L001	Plate3_3918R_L_M_S2_week9_S79_L001	Plate3_3918R_RL_M_S2_week5_S55_L001	Plate3_3918R_RL_M_S2_week9_S80_L001	Plate3_3918R_RR_M_S2_week5_S56_L001	Plate3_3918R_RR_M_S2_week9_S81_L001	Plate3_3969R_R_F_S2_Pellet_week9_S82_L001	Plate3_3969R_R_F_S2_week5_S57_L001	Plate3_3980R_0_F_S2_week5_S58_L001	Plate3_3980R_L_F_S2_Pellet_week9_S83_L001	Plate3_3980R_L_F_S2_week5_S59_L001	Plate3_3980R_R_F_S2_Pellet_week9_S84_L001	Plate3_3980R_R_F_S2_week5_S60_L001	Plate5_048R_S2_R_Female_week5_S61_L001	Plate5_048R_S2_R_Female_week9_S75_L001	Plate5_1050R_S2_L_Male_week5_S68_L001	Plate5_1050R_S2_L_Male_week9_S82_L001	Plate5_1050R_S2_RR_Male_week5_S70_L001	Plate5_1050R_S2_RR_Male_week9_S84_L001	Plate5_1050R_S2_R_Male_week5_S69_L001	Plate5_1050R_S2_R_Male_week9_S83_L001	Plate5_1127R_S2_0_Female_week5_S62_L001	Plate5_1127R_S2_0_Female_week9_S76_L001	Plate5_1127R_S2_R_Female_week5_S63_L001	Plate5_1127R_S2_R_Female_week9_S77_L001	Plate5_2514R_S2_L_Male_week5_S71_L001	Plate5_2514R_S2_L_Male_week9_S85_L001	Plate5_2514R_S2_R_Male_week5_S72_L001	Plate5_2514R_S2_R_Male_week9_S86_L001	Plate5_3995R_S2_0_Female_week5_S64_L001	Plate5_3995R_S2_0_Female_week9_S78_L001	Plate5_3995R_S2_L_Female_week5_S65_L001	Plate5_3995R_S2_L_Female_week9_S79_L001	Plate5_3995R_S2_RR_Female_week5_S67_L001	Plate5_3995R_S2_RR_Female_week9_S81_L001	Plate5_3995R_S2_R_Female_week5_S66_L001	Plate5_3995R_S2_R_Female_week9_S80_L001	Plate5_3997R_S2_L_Male_week5_S73_L001	Plate5_3997R_S2_L_Male_week9_S87_L001	Plate5_3997R_S2_R_Male_week5_S74_L001	Plate5_3997R_S2_R_Male_week9_S88_L001
ASPASN-PWY	10771.973396411597	9964.305520261776	7444.022407421264	11517.326272990018	14774.072272781887	9611.394309783052	12652.347590935518	11006.574986306136	11781.341954084315	14284.563753797369	14754.47601766205	13012.33341627875	15435.978026587927	13702.15816271914	12029.353942096765	8801.005684679101	8661.311693616124	11677.334692817221	12442.135304251324	14606.65046016166	12573.438828135952	13648.5669409194	10813.5589054939	9262.68423625974	12713.845203093419	11395.905486124793	14285.053798832452	10095.979931043114	13712.034264137472	14521.753946714722	11636.809033276631	11890.47171033858	14214.695658798817	15760.536659493113	11093.461651186768	9688.192128675531	8886.141759744238	12011.4033101031	12205.851175095308	9787.50945234885	14184.71211515575	9850.178605448098	12820.706015110503	14224.60410810075	10908.97121218215	8380.879267651117	13312.994012389721	9642.894476368816	9348.856200186628	12686.99381260853	13859.892396804513	9547.887989349425	10280.364972931064	12256.405562768761	7731.4127349181945	9444.957546037514	6171.56370364934	8427.542292729546	11052.062092881311	10841.156374067104	10977.125890236637	9657.959480027374	10987.41771722837	12324.345134792296	10316.836209000092	11606.333012660325	13372.377019323267	11156.44007891227	10354.287774761477	11654.998403712385	11268.187362632303	11284.325296284367	13044.815589533271	10804.97528781379	11126.335928592727	15384.666055101752	12257.331423653146	18123.12974089388	11605.470592117723	10067.574495200659	17662.405534118996	14137.410529882856	13245.782960451128	18781.093135388644	11663.642358798537	11567.112284808136	12398.387762239949	13282.41814225093	12912.6414730505	20424.857482176118	8454.226032064542	17969.552374145518	11475.7501535546	24888.595167239997	17386.32147631299	11027.053045840568	11397.295816994041	15161.246555517939	11438.417516970732	19822.220635360096	10576.014107434357	18331.84038284897	12096.428883433253	20607.941384561895	18102.48890502836	10012.625020975405
AST-PWY	158.09999999999997	211.26666666666668	327.77777777777777	165.07777777777778	164.12222222222223	144.28888888888892	184.2888888888889	197.93333333333328	206.1888888888889	148.25555555555556	570.0	171.26666666666665	215.07777777777778	334.28888888888895	121.5888888888889	119.84444444444445	202.70000000000005	323.65555555555557	227.77777777777774	826.8222222222222	190.32222222222222	454.28888888888883	112.22222222222221	194.12222222222226	155.55555555555557	334.9222222222222	176.66666666666666	248.1	803.1777777777778	237.9333333333333	836.188888888889	247.7777777777778	713.3333333333334	479.21111111111105	127.62222222222222	411.26666666666665	117.93333333333331	460.63333333333327	439.3666666666667	220.1555555555555	534.7666666666667	280.6333333333333	238.41111111111113	262.22222222222223	224.12222222222223	211.26666666666668	304.59999999999997	304.4444444444445	221.58888888888887	249.2111111111111	247.93333333333334	153.1777777777778	240.0	417.14444444444445	208.25555555555556	722.6999999999999	266.34444444444443	512.2222222222222	283.01111111111106	751.1111111111112	165.4	421.58888888888885	190.7888888888889	605.2333333333335	166.66666666666666	581.1111111111111	176.66666666666666	529.9999999999999	194.7666666666667	903.0111111111111	163.8111111111111	267.62222222222226	418.8888888888889	291.1111111111111	399.5222222222222	355.7111111111111	363.96666666666664	345.4	344.76666666666665	152.37777777777777	383.4888888888889	265.4	378.1000000000001	406.34444444444443	298.4111111111111	272.85555555555555	481.26666666666654	303.8111111111111	413.96666666666664	123.96666666666667	145.23333333333335	303.96666666666664	451.8999999999999	385.55555555555554	1279.211111111111	326.3444444444444	791.5888888888888	310.95555555555563	504.76666666666677	664.6	464.12222222222226	445.7111111111111	193.65555555555554	306.9888888888889	475.0777777777778	150.0
BIOTIN-BIOSYNTHESIS-PWY	17748.01494970372	20480.226353506983	17691.285286183094	20006.829040028144	23039.107194038268	18505.193100568522	24398.000689411565	22091.81015180995	22532.807128984074	26799.413796953515	23539.164037980554	20283.586679131527	26545.228473587933	19405.17643475345	18191.606063709853	17921.834664363083	17139.00360397365	22921.557881548393	23233.94717277296	25028.731052108993	21305.616176603282	20546.297148867605	17428.377407294207	18498.9832012727	19582.227803762038	24426.524734353265	24413.582157627647	18994.35008621346	22235.222443573984	21901.224883511226	17628.39736535681	21910.44329957876	22856.327898519867	23567.667121864757	20643.255240245708	15534.584338306799	16508.49117279663	17684.578920507665	20661.15873134686	18054.47132753168	20016.147324012367	18536.9702082055	19842.71285065131	22172.150954445384	18250.433511160838	17464.509306616663	21489.348783276513	18679.948968252695	17515.903986101875	18120.98816514614	21432.48990080025	16282.354774356549	14944.688195595303	21838.050434911594	16055.386878779387	17923.861046630267	15901.933560550084	15352.85816047426	22954.914386325872	20468.754919747178	16737.09095670633	16295.476971780385	19326.780717734622	19430.18819956059	16777.417947785278	17834.385812493107	20991.060831727726	17902.207931136876	19024.977023331183	18636.8715271441	16978.82224334044	19797.76169232683	22356.18375687509	19455.4557355575	18336.447141624543	23652.96825195172	21266.97564694156	26880.15703314866	20274.593424214658	17432.103816030172	30579.214156379825	22139.634766817955	23906.592064767327	27609.836816308907	20703.072747708244	19743.16396759623	22516.74328793035	21715.634566045843	21274.7927380707	31803.738631457058	13691.743884708549	30912.77357981264	20691.805111269925	34248.79969838622	28392.243578696256	19746.41854237777	18107.37616998224	20458.176759311547	18694.457416460067	33053.90027799671	17241.39076042109	27934.85552627685	17775.595442189442	28156.308644258104	29150.04158519783	17641.793099744966
BRANCHED-CHAIN-AA-SYN-PWY	19151.699084814936	21379.36444508396	23175.73400724986	21836.090400252993	22448.692236422554	20162.745183380594	25897.02850159935	23879.199734235488	26619.492899629004	29914.567609478512	25335.455346267405	22536.337307065987	29025.731360986614	18307.059770446	17414.549903520292	19813.154942823952	19806.436088453403	23970.59317650232	25714.047541668595	30609.692200114736	26140.45915558943	21770.687887219643	19581.09579242018	21573.31103105493	19656.59261897172	28475.62777659112	25168.723065627662	21895.22758458406	24702.192509270455	21578.174553575067	18373.2167987751	24391.712705722843	24427.15629688121	23910.849170484722	22429.272300960576	17927.05689629169	17748.776014214593	18437.44032238358	21906.660594014662	20641.559807547794	21065.041390595623	23150.675708843984	20439.571799256857	24065.194310872932	22739.06770335093	20822.992058272626	21887.368677113	20872.08714577803	18256.530329680354	20772.31427689764	21673.482779268117	18185.75639398349	16225.03009965664	23269.972130893777	22460.740404693377	24631.930953715866	28543.2921463833	20072.976598661597	31350.919760143337	23683.15467942013	20787.141246730276	19331.307921970205	22309.61478299102	20312.137430565133	18102.984248705434	19220.359818104946	23119.46580174778	20588.666526811456	22528.60883579238	23078.9200474909	17840.73762375997	22715.659219943813	26402.142945952426	24236.775472344776	22652.401254960623	26321.43828209286	24010.59865251042	27559.0477706959	23829.364627497092	18532.85154607647	33557.87608793651	26385.506144917425	26591.44299887721	31121.37415377442	22568.202550618185	24535.63650089846	27690.135843906213	25413.49749992262	22977.458452114694	43098.35161736383	15784.182598527364	37392.49730176991	22645.466338526796	38168.92802626341	31911.87901365029	24544.78379504415	21466.95945534611	23070.999995142745	20262.141871076874	38993.28844779566	20302.346512278506	35399.360458431904	17664.422407732018	31058.295383537774	31302.20343045908	20421.67890612594
CALVIN-PWY	18761.94367022647	18007.530965920418	16521.99936082237	20824.902611252357	23580.6196931453	17500.97636266953	22588.133810118947	20461.858133756734	22373.751425232313	26738.95019684624	24903.318408288887	23354.07171779808	27484.85983732237	20712.51469517567	18989.17483177072	16104.030887890967	16415.971601490102	20846.112642303975	23183.035429234056	27675.020890073807	25005.999837328163	22211.373390422104	20326.986018881507	17808.949148392785	20199.10957249304	22221.0487212332	24023.046528176634	19248.79580486953	23924.83706345691	23086.25601864141	18831.9062655256	21927.462447268106	24251.828451345777	25778.931982984384	20111.724191338188	17566.513550011132	15967.714304257644	20297.079131735467	21141.09715086478	18865.14846859982	24434.518075949178	20247.480993940633	21634.347439373098	25017.26308064586	21432.302096371383	16592.486698654702	21521.37071415784	18151.700004091505	16419.014812114914	22978.042697998593	22354.698313712597	17313.463545305935	17021.409663726427	21560.473603129893	17145.378690076257	21433.091162358716	16427.26775299906	17692.31193706739	24323.126142292665	21395.32736372391	21285.916461749177	17987.45447694295	21377.92289335233	20187.144538785033	18596.161265400362	19324.140114132875	24529.86006828952	19490.161869557483	20414.109308234598	21632.41504138195	19613.667152012105	21026.967112273986	25052.81154665629	21592.483860318087	21117.23900817056	27781.98180972473	22482.155092599125	29918.957784401995	21300.88551346215	17789.891015564684	31603.44356916641	26837.07651269447	24435.250297780738	34403.41648381345	21236.154031852348	23113.160911958068	24550.93788925715	24675.59933762257	23234.04885171664	41006.73287358196	15664.724445054091	36452.28238961081	21073.925026247507	45655.377294366255	32268.979910477778	22412.19074592071	21822.276989932296	27012.7379037337	20149.384163393584	38785.573155312166	19450.201671045117	36294.44078647528	18569.601919345987	36067.57475086407	30874.951529868023	19115.23295945968
CENTFERM-PWY	891.6192112575364	1085.2933500330405	1552.6495176954566	934.205568701375	932.6456290280894	808.9899315339403	1022.4633596787506	1066.4967302405014	1146.4325191260955	865.2402808095667	2764.0348438254696	984.9914285509171	1223.8815708087436	1742.2447512910635	695.0314638371478	670.7383634238411	1071.0533792446947	1604.2517182047877	1247.9229835313242	3772.483262386974	1086.3939735061203	2295.0488718764013	653.7806694486155	1044.7867128157634	886.3815995002676	1675.6745459599533	1004.6865238018758	1317.4028715225297	3502.140489637146	1308.6118774152224	3270.4913186932827	1345.3031741401073	3226.6192722656756	2428.663708876832	732.5016568856386	1976.3564941357165	666.0344117536619	2235.0446148385554	2126.8530239513934	1181.9791758506203	2645.18562542152	1494.9231760139191	1304.6909612463232	1459.3054490307532	1248.1226672528092	1112.5849548246017	1588.6593122205609	1528.9348500257197	1141.2652961200656	1398.0445035292892	1353.9384171972197	860.941205494532	1291.8584193202933	2044.5506275240436	1119.137393412948	3017.212356955965	1372.2206827633233	2298.8335191454053	1538.5471310068483	3075.5407634956364	954.8436993287681	2033.6716994661767	1063.7611669483813	2731.3931760698188	914.454005135345	2666.142233128863	1011.2174737474877	2499.543244518892	1077.7569058037834	3732.7587130619445	922.1347172899539	1450.80713673046	2159.906584151599	1544.8655355633466	2023.0514668065857	1932.2407743650094	1890.1574265377162	1890.3939774129258	1786.702040400231	856.3003009442763	2082.735293042093	1488.2033700036375	1962.6092934656542	2225.0682830750056	1564.7537736718018	1487.3429102578625	2420.05539075039	1652.2084627853526	2107.462411017412	754.2487009137774	819.5556421016983	1718.329944136078	2164.6938760055764	2195.273557173103	5207.769144790879	1725.9654716733442	3406.1572861849236	1723.0808866836273	2377.5036109508947	3405.23733366206	2253.29070621005	2440.540344660132	1082.4754611935064	1753.3050610190912	2489.6538363524332	853.6128902716736
COA-PWY	14413.445926776862	17064.60931947484	18435.94176000648	16646.850373221914	17438.72114296604	15519.249526321226	20234.191136941245	18885.905499811193	19961.673449935195	22826.63333157905	18672.09331278893	16778.42437227521	21990.080015636257	13708.88483181564	13565.507819008231	15374.251785859908	15211.389150627738	18912.252058363392	19943.440031555747	22005.266319202492	19990.179979092198	15576.256515470466	15055.557824760223	16660.030606867425	14866.956332954758	22264.255955494886	19282.38395211447	16693.813170086072	18348.27833276757	16556.27564853944	13531.977611533757	18699.663433773945	18032.34253890807	17759.862594460068	17196.0778634347	13202.896372226414	13726.64669650351	13740.619836209149	16549.55658427271	15992.899666518131	15626.476170715827	17975.534198195375	15426.44550963783	18002.812915717048	16482.546865991793	16122.31176031178	16544.553472672058	16089.150990223641	14222.331449187648	15230.3309635799	16130.35252520198	13673.851956637396	11439.479422892106	17762.590840607892	17277.462362535953	18812.29897537062	22355.417431155765	15072.152300674776	23943.6671781732	18285.974569413444	15227.493930527138	14222.142765430806	17300.918666996182	15047.111610552687	14064.142747015665	13934.133593583783	17682.85203351685	14607.349564780761	17498.382819058	16499.887313342315	13683.799406424292	17003.129855479496	19748.319749943166	18314.72684997349	16842.903810534233	19491.852415629586	17919.400828359125	20415.978811521534	17351.948274796738	14302.543165473284	25314.222719283574	19514.956832438435	20257.499488460762	23157.29971712066	17237.06011746621	18410.369343422706	20817.445350524788	19051.288559047567	17361.602338808007	31692.360647797625	11583.218109441992	28308.733181849937	17393.767380084395	28796.094338059407	23812.81212768492	18398.90897107914	15826.576267627175	17034.581523182493	15029.295448781199	29473.462905937573	14619.17973878075	26103.624622131058	12715.352846531654	23010.229867049875	23110.78182769982	15389.682095711516
COBALSYN-PWY	13805.670252084208	14240.140850247015	14308.76003490202	15776.877376838751	16519.882718950448	14122.613959983928	17848.286633007378	16380.487762137855	17679.059674438387	20998.967431577363	18563.907126993417	16356.344536838682	21017.876245083287	13512.108255190124	13048.661996745752	12838.084303782533	12955.18319626463	16233.66581195657	17800.35300675412	21346.52455980217	18652.519001027154	15916.414596308927	14408.277421791727	13904.28800931112	14556.156248452558	18105.806102681676	18211.441102316367	14951.739806438234	17817.534298355746	15789.148522189678	13700.443810514966	17263.372834005215	17891.474083662408	17795.611287654156	15850.75797097853	12945.25804391974	12473.95478103481	13529.115492094128	15772.07840552316	14421.57290849337	15332.152012001598	16169.807392756173	15039.853359068398	17299.543900356235	16111.183792814458	13631.409624045165	16184.635110891093	14465.1032939574	12869.184214208191	14680.610656289427	16030.77677290501	13132.454465248946	11615.623108369138	16507.4222274971	13996.800593926648	16435.15456023929	15394.883028048853	13580.761776712337	20380.98200135082	16437.931168841445	14731.362253268522	13572.02933265522	15976.253713840231	15049.46241103185	13354.661110374864	14071.027258288625	16867.109792605952	14759.893938628351	15786.189864255595	16404.02460557167	13013.233731422068	16313.282225945157	18730.489572405786	16453.97201260227	16189.269779596221	19190.18295355643	17291.609873293004	20213.460340253077	16469.285156772985	13301.933657993226	23818.434733395454	19037.615477483967	18643.128584129892	22654.880212054642	16168.446993975984	17445.781680036664	19120.372069009285	18418.78390001872	16771.305538437493	30724.62812044198	11505.509018031236	26788.734651944837	15628.417426986849	27534.963768480946	23268.57315216803	17350.99210114328	15519.568884215467	16525.311874977382	14711.737043999068	28161.02704078948	14582.756325375867	25488.93765855445	12941.982116358738	22545.306800626044	23010.501790182683	14628.572623235454
COLANSYN-PWY	13933.105039160655	16832.075015831128	18936.018481238938	16527.551809653727	15525.296923718704	15302.78235854693	20065.23858895196	18597.529464565887	20345.99582501703	22600.982623295225	19335.261292822328	16331.702305402083	21862.376467330338	11724.337882927248	11884.64041805746	15383.657132480528	15221.581157995672	19083.20026464264	20057.774920514672	23625.150000536294	20062.28541206867	15678.571050120889	14630.489912230418	16937.534014040073	13822.62876979649	22613.124139680214	18483.183880449804	17129.440804091388	19474.977993229506	14727.243602942617	14237.40897290464	18695.549535567745	18881.224198662738	17372.85602109347	16991.627646095127	13901.190631119818	13599.49462974969	13625.715554626599	17088.139387948122	16010.440706690233	15193.618540876765	18074.41410650739	14902.133040542363	17367.264662373007	17064.27595829898	16166.758634806894	16472.489936204063	16279.99906898769	14221.342670830389	14279.356217429031	15533.522562165263	13656.860675215836	11375.627539309731	18177.75653033817	17940.711823390255	19621.807354110995	23899.18641905913	15577.651266191198	24318.117840394378	19150.81059407274	15290.24547559338	15032.375715676879	17129.600770713736	15631.672861799907	13484.350775823512	14569.178566776627	16842.44702329753	15611.490127003048	17444.427731747342	18133.51326969367	12477.187503277479	17222.28718644654	20592.84546745203	18955.535618328366	17453.637174294614	19665.765804274568	18156.59905651163	19346.19432721635	18093.083698359733	14192.160895323663	25913.560449597786	19469.510177956057	20721.918197206694	22404.884096850215	17442.212263809008	18676.97995705633	21613.391751896866	19165.941145921275	17608.934304091166	31929.95865819897	11856.445795944846	28527.736474126596	18057.453150875062	25933.35521632728	25637.984927931706	18756.25612882628	17044.147225004745	15373.108606129634	15615.44946916806	30167.787612944012	15527.64146974882	26422.465657056204	11842.649584745695	20765.284551715784	23720.53847529471	15285.185972039835
COMPLETE-ARO-PWY	17385.002575759663	19603.17170373346	21962.773375268684	20017.333739420716	19670.858815357904	18396.243162599854	23676.135705558743	21932.41278812699	24445.349695303994	27384.01611567558	23154.00943936791	20738.10986036911	26576.85382624379	15960.73204309304	15308.868823006816	18106.435216695274	18274.645523575433	21896.303479597373	23755.735020918688	28169.494618334622	24654.722209145246	19667.206925144976	18424.723734949115	20042.88831516227	17337.751781060622	26412.997380883447	22339.25651648302	20374.52276594439	22892.775228841365	18993.12347909386	16868.860556615735	22421.95512411246	22312.548886076213	21825.682115278156	20475.434364317734	16642.511741362177	16234.19227066253	16878.566467294742	20062.204989151563	19307.261164073414	19401.197254528863	21784.760288877133	18541.566197118154	21831.785249014352	21162.656291703755	19322.89863957659	19266.04310273684	19177.61135109278	16619.246092825222	19100.501088508005	19370.6685861277	16592.5770763994	14421.948154902044	21289.176197067754	21385.525715033335	23703.836193057232	27536.06116012796	19028.664367925394	29605.308138344157	22410.648230257448	19380.629514086293	17974.238770902735	20982.966704328068	18504.03294759143	16875.654501498695	17508.90285108005	21520.098149174024	18897.473465194384	21251.813823974215	21563.469314061353	16366.82746359309	20926.586176913803	24766.851327414704	22779.019996232946	21099.32385191934	24428.824997024338	22084.499845750655	24896.30743490237	21747.874331124338	16936.33754262166	31053.212485291606	24756.014045676297	24750.10316408746	29296.913292820198	20959.17551442795	23159.67287932618	26066.092422158905	23666.648963198382	21268.1155499619	41153.183281762365	14606.721138767538	35306.14703089915	21050.240956102938	35891.507388460996	29834.29918998752	23125.720523692882	20339.49973712623	21201.7619143007	18599.54147126709	36690.776608586166	18689.908324065662	33594.28228998982	15411.173771942624	28586.50963299616	28265.91203127313	18915.582639594602
CRNFORCAT-PWY	182.98421689801515	139.21522809835753	155.76377952755905	205.25407883249554	186.12648516755877	108.55764321119528	125.04412324859273	166.5408152450761	150.78204105571848	389.3100971875806	342.1660714285714	235.66500674876417	202.12237136284276	216.72078296997242	156.25857032723192	106.98542445997677	197.79441802523132	157.11027158029796	260.04682009313484	328.61746389231195	252.4646413684863	168.7907319493716	280.39442141886417	195.92005695794663	182.5379884874887	198.62792427925717	194.00829045705487	168.99135391366897	302.57435599510205	254.85986281054412	171.03395587623507	213.63819580166592	301.02200908475834	397.1371759617997	170.59265193755357	277.7318241404715	143.6814658328799	242.29282070545594	234.79723098823607	223.80312453803336	454.9389613868585	174.5169065171866	147.91775868678772	308.24584457660876	205.28730634966902	145.57379876179962	98.19565645637432	214.14755478899733	125.85084362236745	349.6355614662605	149.92738572742445	172.9357685939955	103.12753978593774	181.96681364327998	168.33784639804284	224.41113681698087	113.83153362433926	191.39388513016777	214.13603228509476	203.01954598265522	148.9057107500272	171.44601918019285	221.1155571595043	146.35280053263895	154.80670800379843	255.439119623917	331.07663027255273	245.10241290815821	204.28300394231766	282.51212008718375	230.54085953848286	346.84936301937523	355.252015739256	303.57330701221207	137.9494843467268	348.48852108524363	225.6023225277269	231.5150464550965	141.3583613968018	272.3327356309839	544.3126654027309	367.778787666133	309.03185142715864	371.45370924921707	268.4388598105515	318.9197953504905	389.33346002652615	268.8047451681811	355.5862331011506	290.48172083304223	267.2697365464302	495.7859519821027	458.8522384728866	747.7186854622763	459.63444090673033	368.10037180378094	334.0964250978213	313.5260251099129	227.31746171287733	642.6407801798989	209.50883042614268	614.2671282592844	147.34423284763534	432.8110934333546	381.939573375806	293.7664390364032
DAPLYSINESYN-PWY	14765.405629473484	11840.461590392531	13192.229284945195	16044.933044692772	16789.64114421795	13201.030786798738	16198.521207191941	14700.92429877048	17385.632655786685	21087.591043791235	19031.333311916325	18237.12741790372	21457.760735475753	14666.089309643414	13371.332259383915	11348.994398399873	12625.535633954449	13787.56266135563	17560.667853234627	22086.816652812435	20180.539011618457	17243.7414455772	16085.636764458422	13108.811034961202	14559.522028871508	16395.80763084309	17549.12586074032	14665.789917315622	18512.315186496857	16553.677117287814	14256.302574173153	16843.596887777498	18001.31046809455	19227.850362615904	15574.351800331868	13683.744452424115	12054.477947272757	14962.499380249368	15473.074233575031	14956.336781859416	17900.332649396718	16888.327513674503	15964.977937494912	19326.091630210158	17624.15243098617	13102.313188087857	14837.570982739755	13641.795109604565	11592.478767007067	18112.394785897202	16439.019271511563	13653.494668917674	12847.169926109393	15797.658597996333	14931.431476176027	16551.37171195824	15945.154669638296	14064.30582897769	20978.634784871985	15898.56613401842	17106.00819656932	14322.146111070213	16992.416557577584	15080.441740980687	14639.096881974867	14816.834794357957	19319.74458267325	15612.029283595299	16756.309420748432	17518.12957791701	15024.139244448907	16692.982129183714	19578.27490290651	17124.456657698207	17309.32735448604	21324.09026360468	18134.92542634692	22224.056103350402	16835.74143090806	13162.590333830272	24278.547034456	21858.06764741982	18870.586965485505	26995.301437543847	16395.20857070178	19386.674305602908	19671.66732231704	19776.142665919324	17497.943205812397	35283.47117515085	12372.537726842394	29171.169911248424	15532.070250574512	34593.38990085352	24265.709498975317	18584.745880545222	16983.885996455927	20620.87696218727	15194.635840746669	30465.92792737477	15429.513110592348	29828.881986228917	13625.494598008925	27529.046601317023	22889.070828834036	15627.832184502322
