pathway	Plate1_1174R_0_M_S2_week9_S56_L001	Plate1_160R_0_F_S2_week10_S49_L001	Plate1_160R_L_F_S2_week10_S50_L001	Plate1_2446R_0_F_S2_week9_S55_L001	Plate1_3795R_R_F_S2_week10_S51_L001	Plate1_3896R_0_M_S2_week10_S52_L001	Plate1_3896R_L_M_S2_week10_S53_L001	Plate1_3909R_R_M_S2_week10_S54_L001	Plate2_073R_0_M_S2_week5_S52_L001	Plate2_073R_0_M_S2_week9_S55_L001	Plate2_1067R_R_M_S2_week5_S56_L001	Plate2_1067R_R_M_S2_week9_S59_L001	Plate2_1152R_0_M_S2_week9_S60_L001	Plate2_2404R_R_F_S2_week5_S35_L001	Plate2_2404R_R_F_S2_week9_S38_L001	Plate2_2446R_L_F_S2_week5_S39_L001	Plate2_2446R_L_F_S2_week9_S42_L001	Plate2_3795R_0_F_S2_week5_S43_L001	Plate2_3795R_0_F_S2_week9_S46_L001	Plate2_3909R_0_M_S2_week5_S61_L001	Plate2_3909R_0_M_S2_week9_S64_L001	Plate2_3918R_R_M_S2_week5_S65_L001	Plate2_3918R_R_M_S2_week9_S68_L001	Plate2_3969R_0_F_S2_week5_S47_L001	Plate2_3969R_0_F_S2_week9_S50_L001	Plate2_3980R_0_F_S2_week9_S51_L001	Plate3_073R_R_M_S2_Pellet_week9_S61_L001	Plate3_073R_R_M_S2_week5_S33_L001	Plate3_1067R_0_M_S2_week5_S34_L001	Plate3_1067R_0_M_S2_week9_S62_L001	Plate3_1067R_L_M_S2_week5_S35_L001	Plate3_1067R_L_M_S2_week9_S63_L001	Plate3_1152R_0_M_S2_week5_S36_L001	Plate3_1152R_L_M_S2_week5_S37_L001	Plate3_1152R_L_M_S2_week9_S64_L001	Plate3_1152R_R_M_S2_week5_S38_L001	Plate3_1152R_R_M_S2_week9_S65_L001	Plate3_1174R_0_M_S2_week5_S39_L001	Plate3_2404R_0_F_S2_week5_S40_L001	Plate3_2404R_0_F_S2_week9_S66_L001	Plate3_2404R_L_F_S2_week5_S41_L001	Plate3_2404R_L_F_S2_week9_S67_L001	Plate3_2446R_0_F_S2_week5_S42_L001	Plate3_2446R_RL_F_S2_Pellet_week9_S69_L001	Plate3_2446R_RL_F_S2_week5_S44_L001	Plate3_2446R_R_F_S2_Pellet_week9_S68_L001	Plate3_2446R_R_F_S2_week5_S43_L001	Plate3_2453R_0_F_S2_Pellet_week9_S70_L001	Plate3_2453R_0_F_S2_week5_S45_L001	Plate3_2453R_L_F_S2_Pellet_week9_S71_L001	Plate3_2453R_L_F_S2_week5_S46_L001	Plate3_2453R_R_F_S2_Pellet_week9_S72_L001	Plate3_2453R_R_F_S2_week5_S47_L001	Plate3_3795R_L_F_S2_week5_S48_L001	Plate3_3795R_L_F_S2_week9_S73_L001	Plate3_3880R_0_F_S2_week5_S49_L001	Plate3_3880R_0_F_S2_week9_S74_L001	Plate3_3880R_L_F_S2_week5_S50_L001	Plate3_3880R_L_F_S2_week9_S75_L001	Plate3_3880R_R_F_S2_week5_S51_L001	Plate3_3880R_R_F_S2_week9_S76_L001	Plate3_3909R_L_M_S2_week5_S52_L001	Plate3_3909R_L_M_S2_week9_S77_L001	Plate3_3918R_0_M_S2_week5_S53_L001	Plate3_3918R_0_M_S2_week9_S78_L001	Plate3_3918R_L_M_S2_week5_S54_L001	Plate3_3918R_L_M_S2_week9_S79_L001	Plate3_3918R_RL_M_S2_week5_S55_L001	Plate3_3918R_RL_M_S2_week9_S80_L001	Plate3_3918R_RR_M_S2_week5_S56_L001	Plate3_3918R_RR_M_S2_week9_S81_L001	Plate3_3969R_R_F_S2_Pellet_week9_S82_L001	Plate3_3969R_R_F_S2_week5_S57_L001	Plate3_3980R_0_F_S2_week5_S58_L001	Plate3_3980R_L_F_S2_Pellet_week9_S83_L001	Plate3_3980R_L_F_S2_week5_S59_L001	Plate3_3980R_R_F_S2_Pellet_week9_S84_L001	Plate3_3980R_R_F_S2_week5_S60_L001	Plate5_048R_S2_R_Female_week5_S61_L001	Plate5_048R_S2_R_Female_week9_S75_L001	Plate5_1050R_S2_L_Male_week5_S68_L001	Plate5_1050R_S2_L_Male_week9_S82_L001	Plate5_1050R_S2_RR_Male_week5_S70_L001	Plate5_1050R_S2_RR_Male_week9_S84_L001	Plate5_1050R_S2_R_Male_week5_S69_L001	Plate5_1050R_S2_R_Male_week9_S83_L001	Plate5_1127R_S2_0_Female_week5_S62_L001	Plate5_1127R_S2_0_Female_week9_S76_L001	Plate5_1127R_S2_R_Female_week5_S63_L001	Plate5_1127R_S2_R_Female_week9_S77_L001	Plate5_2514R_S2_L_Male_week5_S71_L001	Plate5_2514R_S2_L_Male_week9_S85_L001	Plate5_2514R_S2_R_Male_week5_S72_L001	Plate5_2514R_S2_R_Male_week9_S86_L001	Plate5_3995R_S2_0_Female_week5_S64_L001	Plate5_3995R_S2_0_Female_week9_S78_L001	Plate5_3995R_S2_L_Female_week5_S65_L001	Plate5_3995R_S2_L_Female_week9_S79_L001	Plate5_3995R_S2_RR_Female_week5_S67_L001	Plate5_3995R_S2_RR_Female_week9_S81_L001	Plate5_3995R_S2_R_Female_week5_S66_L001	Plate5_3995R_S2_R_Female_week9_S80_L001	Plate5_3997R_S2_L_Male_week5_S73_L001	Plate5_3997R_S2_L_Male_week9_S87_L001	Plate5_3997R_S2_R_Male_week5_S74_L001	Plate5_3997R_S2_R_Male_week9_S88_L001
PWY-7328	45.26315789473684	28.94736842105263	48.1578947368421	46.315789473684205	25.52631578947368	47.89473684210526	40.26315789473684	46.57894736842105	127.89473684210526	63.94736842105263	75.0	56.05263157894736	42.10526315789473	19.736842105263158	21.842105263157894	51.05263157894736	55.52631578947368	37.63157894736842	60.52631578947368	141.3157894736842	35.78947368421053	92.89473684210526	54.73684210526316	46.84210526315789	25.263157894736842	75.26315789473684	59.73684210526316	47.89473684210526	76.3157894736842	24.736842105263158	65.26315789473684	69.47368421052632	88.42105263157895	93.68421052631578	82.63157894736841	53.94736842105263	56.05263157894736	36.57894736842105	95.78947368421052	63.421052631578945	108.94736842105263	90.52631578947368	52.89473684210526	55.52631578947368	197.36842105263156	52.89473684210526	34.473684210526315	44.473684210526315	42.10526315789473	20.0	53.68421052631579	48.1578947368421	39.473684210526315	49.473684210526315	51.57894736842105	61.84210526315789	127.63157894736841	43.1578947368421	118.1578947368421	83.94736842105263	40.0	118.1578947368421	50.0	89.73684210526315	37.89473684210526	82.36842105263158	31.57894736842105	256.57894736842104	44.21052631578947	206.8421052631579	23.157894736842103	55.0	118.94736842105263	88.94736842105263	59.73684210526316	83.94736842105263	66.05263157894737	60.52631578947368	94.21052631578947	51.57894736842105	99.47368421052632	48.68421052631579	40.78947368421053	74.21052631578947	49.473684210526315	58.1578947368421	65.0	33.1578947368421	68.42105263157895	60.52631578947368	58.68421052631579	86.84210526315789	116.57894736842104	71.57894736842105	108.94736842105263	91.84210526315789	81.3157894736842	27.89473684210526	85.26315789473684	95.78947368421052	93.68421052631578	121.84210526315789	56.315789473684205	56.57894736842105	113.68421052631578	58.68421052631579
PWY-7371	922.5	743.0	1161.5	749.0	1074.0	956.5	922.5	1157.0	501.5	1265.5	317.5	614.5	998.0	420.0	550.5	472.0	507.5	660.5	785.0	426.0	805.5	314.0	552.0	311.0	618.0	958.5	1324.5	412.5	357.0	1008.5	175.5	1070.5	349.0	293.0	1017.5	181.0	711.5	346.5	340.5	769.0	404.5	1446.0	497.0	1047.5	503.0	857.5	464.0	900.0	702.0	1092.5	368.5	723.0	237.5	575.0	577.5	259.5	964.5	260.0	1265.0	642.0	711.5	284.0	877.0	311.5	675.0	297.5	904.0	279.5	978.0	298.0	790.0	924.0	384.0	362.0	752.5	501.0	971.0	594.5	266.0	519.0	527.5	832.0	570.0	850.5	680.5	790.5	602.0	698.5	613.5	625.0	257.5	1146.0	322.5	1026.0	421.5	895.0	290.0	741.5	442.0	1102.0	348.5	957.5	314.0	822.5	445.0	948.5
PWY-7374	922.5	743.0	1161.5	749.0	1074.0	956.5	922.5	1157.0	501.5	1265.5	317.5	614.5	998.0	420.0	550.5	472.0	507.5	660.5	785.0	426.0	805.5	314.0	552.0	311.0	618.0	958.5	1324.5	412.5	357.0	1008.5	175.5	1070.5	349.0	293.0	1017.5	181.0	711.5	346.5	340.5	769.0	404.5	1446.0	497.0	1047.5	503.0	857.5	464.0	900.0	702.0	1092.5	368.5	723.0	237.5	575.0	577.5	259.5	964.5	260.0	1265.0	642.0	711.5	284.0	877.0	311.5	675.0	297.5	904.0	279.5	978.0	298.0	790.0	924.0	384.0	362.0	752.5	501.0	971.0	594.5	266.0	519.0	527.5	832.0	570.0	850.5	680.5	790.5	602.0	698.5	613.5	625.0	257.5	1146.0	322.5	1026.0	421.5	895.0	290.0	741.5	442.0	1102.0	348.5	957.5	314.0	822.5	445.0	948.5
PWY-7399	27.847058823529416	25.494117647058825	45.09411764705882	33.32941176470588	23.529411764705884	30.976470588235294	40.0	31.376470588235296	52.55294117647059	54.90588235294118	56.858823529411765	49.411764705882355	40.38823529411765	34.50588235294118	32.55294117647059	36.470588235294116	29.8	52.15294117647059	32.55294117647059	136.08235294117648	63.14117647058824	41.1764705882353	52.55294117647059	47.847058823529416	24.705882352941178	36.082352941176474	43.917647058823526	54.50588235294118	74.50588235294117	49.8	36.470588235294116	36.470588235294116	49.411764705882355	60.78823529411765	30.976470588235294	60.78823529411765	28.623529411764704	49.02352941176471	78.43529411764706	41.1764705882353	70.9764705882353	76.08235294117648	69.02352941176471	70.2	82.74117647058823	36.470588235294116	64.70588235294117	34.90588235294118	54.11764705882353	52.94117647058824	60.38823529411765	34.90588235294118	42.35294117647059	58.82352941176471	43.917647058823526	103.14117647058823	88.62352941176471	71.76470588235294	79.21176470588236	85.88235294117648	47.847058823529416	81.56470588235294	50.2	47.44705882352941	35.294117647058826	62.35294117647059	62.35294117647059	50.2	49.411764705882355	70.2	41.964705882352945	36.470588235294116	85.88235294117648	95.68235294117648	44.70588235294118	61.56470588235294	30.976470588235294	54.90588235294118	44.70588235294118	38.43529411764706	91.76470588235294	49.8	66.27058823529411	59.21176470588235	56.858823529411765	23.529411764705884	66.27058823529411	37.64705882352941	47.44705882352941	50.2	36.082352941176474	80.0	63.14117647058824	89.8	89.41176470588236	33.32941176470588	86.67058823529412	29.02352941176471	41.964705882352945	83.14117647058823	45.88235294117647	65.49411764705883	34.11764705882353	69.02352941176471	83.52941176470588	22.741176470588233
PWY-7400	9474.326722769556	11648.45038277647	15016.28933144681	11480.872909135458	9204.345358940329	10723.278366248886	13778.107583665531	12876.127408830094	15495.897338571007	16315.737753435467	13062.791424966314	11513.50311483549	15268.985019985801	6967.056054856263	7039.215982676242	11221.613532398673	11535.608391496367	12924.59784583939	14262.57476798826	17932.95210796186	15125.829582700691	10636.010258604952	10644.951512728536	12871.659470054854	8462.265836239269	16984.209208628654	11692.966938710431	12759.541943538059	13467.542180047933	8756.668339921009	9198.847335112634	13134.273643022665	12504.555424398712	11302.245891547778	11888.618465138741	9950.95462185425	9402.423013996642	8795.144997256217	11397.237262799285	11749.346954135826	10003.979318848038	13669.303048462856	9728.908632318706	11731.945528034224	13351.972704787431	12409.058288419317	10010.48080759855	11552.51521096845	9477.561204018159	10315.474344858381	9957.573183695342	9542.26134418196	7656.746300145699	12334.709574312265	14962.116873723184	16333.533087174968	21045.28606336056	12742.14050592174	20124.709725186603	14052.035603122216	11567.834377711428	11152.618795249347	12498.69457304267	10127.493055861232	9380.143006855358	9731.527757429692	11945.962859602187	11270.860884854192	13136.635146435794	13610.860645549219	8411.15944662663	12385.716188252805	15358.17481359053	14726.1185516996	12939.598475878423	13898.370836039956	13053.64145967408	12708.988898291213	13495.886999067357	9522.999466710717	18445.106166874917	14740.514287645352	15014.35600186063	16564.73408881365	12322.02786161594	14576.785294110146	16760.677173133587	13913.005208593566	12053.782389552796	26659.484997454212	8764.716781535402	21849.763380660508	12744.398965383603	19316.219557114688	17894.950594054302	14724.9258905139	12566.610614125924	11233.706799874732	10619.105799126797	22185.38959135816	11427.030555328582	20804.846142609218	7513.558106200306	14976.341335141251	15859.763535984606	11296.591157496732
PWY-7446	142.29	190.14	295.0	148.57	147.71	129.86	165.86	178.14	185.57	133.43	513.0	154.14	193.57	300.86	109.43	107.86	182.43	291.29	205.0	744.14	171.29	408.86	101.0	174.71	140.0	301.43	159.0	223.29	722.86	214.14	752.57	223.0	642.0	431.29	114.86	370.14	106.14	414.57	395.43	198.14	481.29	252.57	214.57	236.0	201.71	190.14	274.14	274.0	199.43	224.29	223.14	137.86	216.0	375.43	187.43	650.43	239.71	461.0	254.71	676.0	148.86	379.43	171.71	544.71	150.0	523.0	159.0	477.0	175.29	812.71	147.43	240.86	377.0	262.0	359.57	320.14	327.57	310.86	310.29	137.14	345.14	238.86	340.29	365.71	268.57	245.57	433.14	273.43	372.57	111.57	130.71	273.57	406.71	347.0	1151.29	293.71	712.43	279.86	454.29	598.14	417.71	401.14	174.29	276.29	427.57	135.0
PWY-7456	4479.577776397515	3965.91448447205	2513.638136645963	4608.511217391304	6240.9421987577625	4011.051652173913	5596.769267080745	4767.787229813664	5553.927652173913	5112.565267080745	6918.403863354037	4494.035751552795	5992.241142857144	7063.288881987579	5054.810236024842	4758.7857267080735	3488.3286583850936	5983.346496894409	5105.248919254658	6177.316745341614	4126.515652173913	5771.567925465839	3600.5710807453415	4403.779378881987	5880.095254658383	4866.689490683229	6573.442583850931	4539.061826086956	6028.206298136646	6493.7244596273285	5002.187105590062	4712.40746583851	6852.31207453416	7263.498409937889	4771.162062111802	4261.874385093167	3742.306658385093	5548.593316770186	6328.051602484472	3414.354633540372	6124.206857142856	3397.4273291925465	6095.297267080744	5031.6556770186335	4367.269254658384	3287.7181118012422	7703.013093167701	4218.343155279503	4782.814658385093	4455.20347826087	6914.940968944098	4087.9118012422355	5279.017192546585	5935.377279503106	2593.4146583850934	3524.499652173912	1500.139751552795	3287.3071428571425	3685.8725714285715	4621.137167701862	3748.7168198757768	4100.200919254658	3883.500173913043	5714.278745341616	3675.513614906832	5336.188770186335	4466.049763975156	4716.238397515527	3381.15801242236	4738.319776397516	4032.4462236024847	4330.72151552795	5414.047602484472	4482.978186335403	4032.9069068322974	6319.8939503105585	4758.464770186335	8922.349751552794	5187.650273291925	3895.6531055900623	7738.781204968945	4756.605925465838	5896.366583850932	6672.717043478261	5185.634260869565	3742.0702360248442	4566.703614906832	4972.1915031055905	5278.881416149068	5430.244732919255	3656.0542236024844	5881.015217391303	5845.7715031055895	7339.90099378882	7368.809204968944	3583.8969192546588	4339.804	5534.885043478261	5389.554894409937	6617.935801242236	4369.533105590062	5385.292248447205	6452.8895652173915	7353.269801242235	9152.731900621118	3526.2404720496893
PWY-7539	7555.477142857141	7934.605714285714	5423.616190476189	7965.102857142858	11562.097142857141	7193.587619047619	9532.273333333333	8513.773333333334	7971.140000000001	10173.368571428575	9873.774285714284	8265.439047619047	10559.32857142857	10215.971428571427	9156.89238095238	6586.845714285714	6123.985714285713	9079.528571428573	8780.535238095239	9141.127619047618	7496.882857142859	9115.700952380954	6598.144761904761	6404.350476190475	9425.899047619047	8513.79523809524	11112.443333333335	6766.4047619047615	8998.897142857142	11068.115238095239	7963.844761904761	8485.962857142857	9815.560000000001	10666.179047619045	8115.884761904763	6056.900952380953	6512.450476190476	8094.667619047618	8572.745714285715	6573.285714285714	9215.524761904762	6483.6057142857135	8882.371428571429	9761.467619047618	6308.887619047618	6013.97619047619	10066.192380952381	7161.268571428571	7185.937142857142	7828.06380952381	9862.480476190476	6529.897142857142	6868.896190476191	8839.173333333334	4511.53619047619	5556.26	3455.778095238095	5022.0	6838.641904761905	7489.691428571428	6238.749523809523	6020.8476190476185	7051.691428571427	8596.160952380951	6742.100952380953	7787.242857142856	8466.16	7123.698095238095	6639.851428571428	7025.933333333333	7583.202380952381	7607.550000000001	8051.500952380952	6584.447619047619	6854.473333333332	9515.055238095238	8251.40380952381	12373.336190476191	7507.506666666666	7149.567619047618	11664.065714285713	8142.626666666666	8813.780952380952	10822.58761904762	7935.9228571428575	6713.934285714286	7668.430476190475	8157.296190476189	8712.570476190476	9480.660952380953	5134.399047619048	10779.295238095237	7888.629523809523	14351.350476190479	11407.082857142857	6694.942857142856	6817.832380952381	9116.258095238096	7817.041904761906	12330.59238095238	6628.345714285713	9751.555238095238	8774.110476190475	12472.000952380951	12439.900952380953	6588.562857142857
PWY-7663	22937.873722277724	25540.213955360414	24168.259868499918	25725.078097823232	29647.931367001427	23784.42513928177	30883.1003119775	28188.128520979026	29611.63587998843	34379.96774315159	29923.75709359062	26343.873456017674	33943.907558809624	25333.87387633419	23213.190479152436	22956.959703007513	22009.822301461696	29002.00150013143	29782.04727488301	33407.709654319384	28788.612597770654	26391.181482701508	22646.36682109995	24213.18355152743	25026.44988976813	31586.871449182403	31581.31006362059	24932.063603449184	28377.0685856249	28379.67480443242	22094.11684599611	28216.871739260732	29511.279905226354	30292.59112621589	26509.889455623328	20365.41424178453	21005.794267285353	23125.606362111575	26581.99134589095	23386.69541608392	26568.19872674695	25094.00593230454	25894.803701850775	28899.708747068726	24842.01680737684	22814.399444634317	27765.68143122667	24133.085465429314	22422.911373179453	24275.57865920921	27700.01444179504	21105.88890893317	19951.125846285293	27923.05900935907	22806.920328802775	26229.90113683685	26592.459786502972	21480.175614385622	32290.84490948526	27085.008652952314	23034.704181634148	21480.034024948738	25459.80185064935	24627.321079289126	21334.043071481155	22872.935848335874	27177.36049610916	23117.165254955573	25017.140594589626	24875.47538324833	21979.145330406438	25874.004983516494	29821.05768386876	26408.193509411645	24510.08413105316	31092.559266733268	27492.00751359167	35354.4485508439	26558.24278232295	22067.292069614596	39143.844542825595	29492.666642489094	30860.80007127084	36365.26626444608	26651.259359508913	26557.072719044118	30219.48646987224	28530.979506046584	27663.756439244957	44378.2555558389	18074.164057942064	42009.85190146695	26604.008150586258	45743.818125243175	37210.39180001578	26674.50809685052	24270.897837609766	27491.52751998002	24375.3535906199	44133.874595956666	22786.263776013457	38191.35393296178	23337.480231084704	37144.369654371956	37732.50426126505	23097.23659327515
PWY-7664	11449.570914158305	12507.201694537345	8225.31308807135	12058.235507246378	17142.905027870685	11491.297547380158	14964.896700111483	13211.731638795987	12306.194470457081	15660.980289855075	14530.65127090301	12041.6932664437	15999.18923076923	15471.219186176142	13422.6570122631	10341.688952062428	9354.008305462654	14129.52192865106	13379.411683389077	13864.885328874025	10838.84370122631	14060.281159420292	9917.966778149386	9888.680089186177	13535.968517279824	13132.300914158306	17031.976644370123	10561.042107023412	13218.523823857304	16102.270200668898	11713.531861761428	12885.0191638796	14760.83678929766	16568.101315496097	12859.39065774805	8786.854180602008	10123.051638795987	11875.352508361208	13067.915585284281	10118.761426978821	13948.178461538462	9555.644280936456	13744.771571906354	14262.113400222966	9909.342107023409	9287.349030100335	14514.617525083613	10921.161516164995	11405.092664437014	11112.741449275363	15226.369799331102	9676.5521516165	10092.687090301004	13682.173857302116	7023.114202898552	8271.451906354516	5359.834292084728	7536.068974358975	10510.941538461539	11521.530211817168	8894.829297658862	9095.72758082497	10772.66943143813	12792.031226309922	10013.853511705685	11515.513489409142	12494.677859531774	10669.294414715716	10196.334849498327	10219.783991081384	11154.77523968785	11391.69574136009	12289.113534002232	9836.434024526197	9505.939910813824	14239.558807134894	12762.206309921963	19266.122240802677	11425.324381270904	10557.657759197326	18119.339632107025	12268.566544035677	14102.787157190636	16553.648383500557	12572.728249721293	10236.041627647715	11701.339921962095	12019.015763656635	13354.393355629878	14788.009197324416	7928.751649944259	16441.814994425866	12316.874738015606	20836.925908584173	16968.234503901895	10332.65988851728	10276.197435897437	12767.721716833894	12028.316086956524	17986.858818283166	9911.722887402453	14280.492887402455	13799.506421404682	17335.393946488297	18461.306332218504	10077.187357859533
PWY-841	12982.123901309724	17307.16615424409	17631.713322411437	15652.687259628809	16413.59388475392	14883.25371431038	19922.513192371105	18199.6657720353	20081.18050965822	21647.951765904567	18333.4574536242	15139.00134068785	20517.490935998107	13319.137044558887	12961.292930869567	15743.050916527809	15189.186183207872	19355.720171047604	19295.576340475716	22070.047326888096	17847.763308468224	15165.744021421679	13184.218526089258	17047.57042635821	14227.383589879295	22338.266301535386	18275.639162971915	16613.459396122416	17899.045789998745	15357.547797057778	13445.756164132268	17584.34555484018	18116.219717991058	17113.68901851542	16275.987287140406	12824.374394376731	13134.949858498607	12976.512005171586	16616.82289934337	14852.051040174862	14271.689399386505	15456.554916140341	14565.009715729415	16140.76885137002	15284.598950416796	15590.34068065982	16755.472833117605	15625.083883957617	14060.736782344864	12218.999332204177	15896.564282338519	12594.950031456588	11167.791734763274	17708.284311218697	16542.82510878286	19003.114338186744	21645.84172827583	14971.444670454153	22391.214830174038	18132.131711532296	12998.889776777052	13826.404891045324	15475.536324104905	14918.047481208623	12266.901222771497	13639.85933199433	15126.431162791061	14388.275296240954	15614.580816196833	16134.382854600412	11725.706365315922	15807.807948067593	19104.788176636546	17801.943735920566	15222.515868615177	17841.240664674056	16564.763668731237	19208.418917836712	17491.623536785064	13759.356436462058	24730.41541779163	16817.060743148384	19714.498254361624	19423.772206997586	16404.504019322874	16372.560526182926	20112.567328695386	17215.534500718153	16505.185896383937	26960.135170436843	10862.313225297485	25756.473368843974	17463.817626661992	23319.17129388471	23619.309159243105	16801.412704851038	15124.985725090728	13858.146799369671	14717.545832605474	27183.454979859656	14208.779576167248	22185.50773774599	12722.898850663923	19121.917551104303	22967.735770985637	13808.96776639332
PWY-922	26.33	150.82999999999998	84.5	186.82999999999998	155.5	134.5	163.17000000000002	196.82999999999998	209.0	184.32999999999998	58.83	254.0	83.5	258.0	169.67000000000002	89.5	48.5	229.0	204.5	246.34000000000003	344.49	41.17	213.67000000000002	210.32999999999998	68.5	102.83	121.0	296.66	32.0	156.0	22.0	165.32999999999998	312.84	216.17	115.67	179.17000000000002	85.33	312.16999999999996	277.66	162.5	415.16	70.33	255.5	180.32999999999998	289.0	45.34	208.32999999999998	186.66	162.5	72.33	196.66	78.5	207.34	203.67000000000002	125.5	840.4999999999999	79.17	411.66999999999996	254.51	502.16999999999996	288.0	132.82999999999998	278.33	50.16	58.34	47.17	169.34	74.49	120.5	135.84	125.84	174.5	456.66999999999996	334.33	52.17	381.33000000000004	62.33	335.16999999999996	171.66	133.32999999999998	195.5	192.34	210.32999999999998	295.0	203.5	173.32999999999998	321.0	137.34	381.34	66.66	161.5	923.17	227.32999999999998	885.5	643.51	317.34	429.00000000000006	266.84	288.33000000000004	807.8299999999999	205.16	357.33000000000004	108.66	284.16999999999996	282.34	138.16
PWY0-1061	13732.528330639612	18101.082701989086	20105.730670736586	16189.304454101393	16313.644872941706	15870.626789617705	20792.71583580036	19436.744802531564	21025.59960330288	23042.266693363843	18489.39389200045	15230.23125242035	21418.373683250382	12254.10440151382	12408.53313589157	16502.25252596374	16189.260847562051	19917.676408362808	20161.056871069435	22979.431780496394	18654.642627258334	15059.248082203836	13489.866489094431	17674.67763245908	14053.134361908116	24199.987681426133	19054.381852666786	17106.212595573765	18481.03138355923	15228.026907234644	13488.225935574726	18775.410316685604	17965.813735257878	16487.572365780674	17349.976997647664	12945.232504120591	13867.245513994021	12484.171770895013	16571.638826551025	15835.231789297659	13613.812767918582	17731.227287769438	14228.26932318254	16645.11903162055	16031.93263157895	17167.15256028868	16416.801549903186	16703.24080739627	14602.207701108964	12976.64458514026	15336.044794930469	13307.930580643613	10713.611733849673	18089.526083436012	18255.77694003937	19380.14072434431	25194.620816997656	15519.443516986448	25020.16347610056	18860.424304699878	13517.460973420173	14359.395272839285	16292.124026659842	15021.285831319712	12799.01641436367	13771.27806812181	15629.958674529133	14991.060942615739	17009.64849498328	17071.316247139588	11917.1086013986	16812.77660647133	19402.327199436713	18489.572135027447	16448.982878414492	17708.065039045625	17750.70125498072	18468.279794050348	17962.741668720297	14062.898296554707	25227.519130434786	17616.68843521467	20353.162568449854	19670.116767374504	17007.498211742488	17575.5229798691	21151.847835768353	17969.200372533647	16556.731343073403	28648.63644604823	11008.879868861117	26375.903993215026	17860.79359355747	22403.260114576497	23615.077753916565	18078.67039933751	15279.807533484825	13703.015879726683	14786.730731625354	27833.147610375894	14606.131741210736	23397.129771407082	12104.806961802498	18735.789325262842	22786.33307692308	14891.049318381847
PWY0-1241	6078.1	9435.266666666666	12444.117777777778	7817.737777777777	5669.452222222222	8008.618888888889	10504.288888888888	9992.263333333332	11608.85888888889	11765.595555555556	8695.0	6866.266666666666	10349.077777777778	3510.958888888889	4132.258888888889	8940.514444444445	9001.7	10197.655555555555	10474.437777777777	12696.162222222223	10011.652222222223	6420.948888888889	6499.552222222223	10044.792222222222	5251.2155555555555	13834.582222222221	8036.336666666667	9375.77	9324.507777777777	5128.263333333333	6110.858888888889	9488.107777777777	8393.333333333334	6611.881111111111	8548.622222222222	6602.266666666666	6853.263333333333	5013.963333333333	7876.366666666667	8388.825555555555	5171.096666666666	9733.303333333333	5770.4111111111115	7008.552222222223	8586.792222222222	9778.936666666666	6784.27	8747.114444444445	7082.258888888889	5293.541111111111	6088.933333333333	6379.847777777778	4270.0	8941.814444444444	11599.925555555556	12122.03	17551.674444444445	9327.552222222223	15318.011111111111	10470.111111111111	6725.4	7659.918888888888	8416.788888888888	6750.5633333333335	5895.996666666667	6240.111111111111	7025.996666666667	7410.67	9240.096666666666	9329.011111111111	4665.481111111111	8513.952222222222	10395.558888888889	10505.781111111111	8733.192222222222	8140.711111111111	8914.636666666667	7036.73	9630.766666666666	6649.707777777778	12791.818888888889	8849.73	10755.43	8887.674444444445	8557.08111111111	9708.855555555556	12078.936666666666	9179.481111111112	7783.966666666667	16763.636666666665	5519.903333333334	14077.966666666667	9333.23	8793.885555555555	12109.881111111112	10087.344444444445	8128.918888888888	5188.955555555555	6984.766666666666	14427.27	7542.452222222222	12386.381111111112	4201.985555555555	7024.658888888889	10391.747777777779	7571.33
PWY0-1261	2313.5095384615383	1844.332615384615	2098.8992307692306	2316.157846153846	3434.2952307692303	1680.7809230769228	2342.701846153846	2370.7883076923076	2280.186461538461	2599.5673846153845	3851.1941538461533	2658.951692307692	3034.0559999999996	3205.5623076923075	2720.852769230769	1724.6556923076923	1797.4883076923077	2641.9116923076917	2547.450923076923	3755.3501538461537	2658.1546153846148	2768.9570769230763	1847.1729230769229	1831.116923076923	3261.720923076922	2613.399692307692	3130.4270769230766	1932.640615384615	3998.0944615384606	3792.2912307692304	3589.926	2639.893384615384	3835.164461538461	3132.9106153846155	1946.0095384615383	2566.4732307692307	1683.1564615384614	3193.326	2975.852769230769	1894.1501538461534	3221.5652307692308	2658.253846153846	2489.561538461538	3297.841384615384	1797.4846153846154	1837.8886153846152	3903.7527692307685	2411.499692307692	1932.623076923077	3192.3923076923074	2720.4424615384614	2222.5384615384614	2530.9135384615383	2802.9249230769233	1413.530769230769	2749.4183076923073	1413.8469230769228	2223.3161538461536	2313.2183076923075	3116.225999999999	2420.975076923077	2293.989692307692	2095.705846153846	3383.3450769230767	2133.031846153846	3215.4710769230765	2683.0010769230767	2786.8472307692305	1966.9153846153845	3701.7106153846153	2439.0410769230766	2585.456769230769	2695.9559999999997	2309.4673846153846	3234.324923076923	3178.558615384615	2599.3827692307686	3451.8392307692307	2448.679846153846	2186.946923076923	3222.1029230769223	2618.6413846153846	2338.414615384615	3329.5121538461535	2182.950923076923	2163.5519999999997	2696.431846153846	2911.070307692308	2761.098923076923	2116.0772307692305	1466.5084615384615	3133.315384615384	2565.2395384615384	4686.42923076923	5273.501076923077	2145.818307692308	3087.16523076923	3710.978769230769	2769.4135384615383	4722.419076923077	2589.3461538461534	3598.185692307692	2223.807692307692	4869.9143076923065	4401.804	1927.1824615384612
