	Pathways	Naive	MinPath	Total families	Families found	Ontology - pathway type	Names	Common-Name-Taxa
413	PWY-3801	Yes	Yes	5	4	Carbohydrates-Degradation	sucrose degradation II (sucrose synthase)	Glycine max,Oryza sativa,Pisum sativum,Arabidopsis thaliana
414	PWY-8088	Yes	Yes	4	3	AROMATIC-COMPOUNDS-BIOSYN	dipicolinate biosynthesis // dipicolinic acid biosynthesis	Priestia megaterium,Bacillus subtilis
415	DTDPRHAMSYN-PWY	Yes	No	4	1	Carbohydrates-Biosynthesis	dTDP-L-rhamnose biosynthesis	Mycobacterium tuberculosis,Caenorhabditis elegans,Escherichia coli,Haloferax volcanii,Saccharopolyspora spinosa,Arabidopsis thaliana
416	PWY-8354	Yes	No	5	1	Fatty-Acid-and-Lipid-Degradation	adipate degradation	Acinetobacter baylyi,Cupriavidus necator,Pseudomonas fluorescens,Rhodopseudomonas palustris
417	PWY-3661	Yes	No	6	2	AMINE-DEG	glycine betaine degradation I	Aphanothece halophytica,Arthrobacter globiformis,Corynebacterium sp.,Pseudomonas putida group,Sinorhizobium meliloti,Sinorhizobium meliloti Rm2011
418	PWY-7312	Yes	No	4	1	Carbohydrates-Biosynthesis	dTDP-&beta;-D-fucofuranose biosynthesis	Escherichia coli
419	PWY-5662	Yes	Yes	2	1	Metabolic-Regulators	glucosylglycerate biosynthesis I	Dickeya chrysanthemi,Halomonas elongata,Methanococcoides burtonii,Methanohalophilus portucalensis,Persephonella marina,Picosynechococcus sp. PCC 7002
420	PWY-8189	Yes	Yes	2	1	Amino-Acid-Degradation // Energy-Metabolism	L-alanine degradation V (oxidative Stickland reaction) // L-alanine fermentation	Anaerotignum propionicum,Megasphaera elsdenii
421	PWY0-1329	Yes	Yes	2	1	Energy-Metabolism	succinate to cytochrome <i>bo</i> oxidase electron transfer	Pseudomonas putida,Escherichia coli
422	TRYPDEG-PWY	Yes	Yes	1	1	Amino-Acid-Degradation	L-tryptophan degradation II (via pyruvate) // L-tryptophan degradation II (via pyruvic acid )	Aeromonas hydrophila,Klebsiella aerogenes,Escherichia coli,Fusobacterium varium,Paenibacillus alvei,Pasteurella multocida,Cutibacterium acnes,Proteus vulgaris,Symbiobacterium thermophilum,Vibrio cholerae,Vibrio harveyi,Bacteroides sp. DeMoss 69,Vibrio sp.
423	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	Yes	Yes	4	1	AROMATIC-COMPOUNDS-DEGRADATION	protocatechuate degradation II (ortho-cleavage pathway) // protocatechuate branch of the 3-oxoadipate pathway // protocatechuate branch of the 3-ketoadipate pathway // protocatechuate branch of the &beta;-ketoadipate pathway // protocatechuate degradation via ortho-cleavage // protocatechuate degradation via the &beta;-ketoadipate pathway // protocatechuate 3,4-cleavage	Acinetobacter calcoaceticus,Pseudomonas putida
424	PYRUVDEHYD-PWY	Yes	No	3	1	CARBOXYLATES-DEG // Energy-Metabolism	pyruvate decarboxylation to acetyl CoA I // pyruvate dehydrogenase complex // acetyl-CoA biosynthesis I (pyruvate dehydrogenase complex) // pyruvic acid decarboxylation to acetyl CoA // pyruvate dehydrogenase system	Escherichia coli,Homo sapiens,Pisum sativum
425	PWY-7530	Yes	No	7	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:104 O antigen biosynthesis	Escherichia coli O104
426	PWY0-1477	Yes	Yes	5	4	AMINE-DEG	ethanolamine utilization	Escherichia coli,Salmonella enterica
427	PWY-6471	Yes	Yes	5	3	Antibiotic-Resistance // Super-Pathways // Cell-Structure-Biosynthesis	peptidoglycan biosynthesis IV (<i>Enterococcus faecium</i>)	Enterococcus faecium,Enterococcus hirae,Lactococcus lactis
428	PWY-4722	Yes	Yes	5	1	AMINE-DEG	creatinine degradation II	Arthrobacter sp.,Pseudomonas putida
429	PWY-7003	Yes	Yes	6	6	Super-Pathways // Energy-Metabolism	glycerol degradation to butanol	Clostridium saccharobutylicum,Clostridium acetobutylicum,Clostridium pasteurianum
430	PWY-6147	Yes	Yes	5	3	Other-biosynthesis	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	Escherichia coli,Lactococcus lactis,Oryza sativa,Pisum sativum,Saccharomyces cerevisiae,Solanum lycopersicum,Spinacia oleracea,Arabidopsis thaliana
431	PWY-8279	Yes	No	9	2	Lipid-Biosynthesis	palmitate biosynthesis III (type II fatty acid synthase, NADPH-dependent enoyl-[acp] reductase)	Porphyromonas gingivalis
432	PWY-4101	Yes	Yes	2	1	Alcohol-Degradation // Carbohydrates-Degradation	D-sorbitol degradation I // sorbitol utilization	Aspergillus niger,Bacillus subtilis,Gluconobacter,Malus domestica,Pyrus pyrifolia,Trichoderma reesei,Arabidopsis thaliana
433	GLUCONSUPER-PWY	Yes	Yes	1	1	CARBOXYLATES-DEG	D-gluconate degradation // gluconate utilization	Escherichia coli
434	GLNSYN-PWY	Yes	Yes	1	1	Noncarbon-Nutrients // Amino-Acid-Biosynthesis	L-glutamine biosynthesis I // L-glutamine - L-glutamate pathway	Escherichia coli,Haloferax mediterranei,Homo sapiens,Ruminococcus albus,Saccharomyces cerevisiae,Synechococcus elongatus
435	PWY-7961	Yes	No	3	1	Cofactor-Biosynthesis	phenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	Pelosinus fermentans,Sporomusa ovata
436	PWY-5485	Yes	Yes	4	3	Super-Pathways // Energy-Metabolism	pyruvate fermentation to acetate IV // pyruvic acid fermentation to acetic acid IV	Enterococcus faecalis,Streptococcus,Escherichia coli
437	PWY-6661	Yes	Yes	2	1	SECONDARY-METABOLITE-BIOSYNTHESIS	4-hydroxy-2(1<i>H</i>)-quinolone biosynthesis // DHQ biosynthesis // 4-hydroxy-2-quinolone biosynthesis	Burkholderia thailandensis,Pseudomonas aeruginosa
438	PWY-8209	Yes	No	4	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:15 O antigen biosynthesis	Escherichia coli O15
439	PWY-5188	Yes	No	6	1	Tetrapyrrole-Biosynthesis	uroporphyrinogen-III I (from glutamate) // tetrapyrrole biosynthesis I (from glutamate)	Escherichia coli,Euglena gracilis,Nicotiana tabacum,Pseudomonas denitrificans (nom. rej.),Salmonella enterica,Triticum aestivum,Arabidopsis thaliana
440	PWY-8029	Yes	No	7	1	SECONDARY-METABOLITE-DEGRADATION	limonene degradation IV (anaerobic)	Castellaniella defragrans
441	PWY-8233	Yes	No	5	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:169 O antigen biosynthesis	Escherichia coli
442	PWY-6390	Yes	Yes	1	1	Other-biosynthesis	(<i>S,S</i>)-butanediol biosynthesis // (<i>S,S</i>)-butylene glycol fermentation // (<i>S,S</i>)-butanediol fermentation // (<i>S</i>)-acetoin degradation	Geobacillus stearothermophilus,Klebsiella aerogenes,Corynebacterium glutamicum
443	PWY-8272	Yes	No	5	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:49 O antigen biosynthesis	Escherichia coli
444	PWY-8212	Yes	No	6	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:8 O antigen biosynthesis // <i>Klebsiella pneumoniae</i> serotype O:5 O antigen biosynthesis	Escherichia coli O8,Klebsiella pneumoniae
445	PWY-7315	Yes	Yes	4	2	Carbohydrates-Biosynthesis	dTDP-<i>N</i>-acetylthomosamine biosynthesis // dTDP-4-acetamido-&alpha;-D-fucose biosynthesis // dTDP-4-acetamido-4,6-dideoxy-&alpha;-D-galactose biosynthesis	Escherichia coli
446	PWY-7997	Yes	Yes	1	1	Cofactor-Biosynthesis	demethylmenaquinol-4 biosynthesis // DMK-4 biosynthesis // demethylmenaquinone-4 biosynthesis	Cyanidium caldarium,Gloeobacter violaceus,Plasmodium falciparum,Picosynechococcus sp. PCC 7002
447	PWY-6892	Yes	Yes	6	4	Cofactor-Biosynthesis	thiazole component of thiamine diphosphate biosynthesis I // (<i>R,Z</i>)-2-(2-carboxy-4-methylthiazol-5(2<i>H</i>)-ylidene)ethyl phosphate biosynthesis	Escherichia coli
448	PWY-8560	Yes	Yes	6	4	Energy-Metabolism	TCA cycle VIII (Chlamydia)	Chlamydia trachomatis
449	GLYSYN-THR-PWY	Yes	Yes	1	1	Amino-Acid-Biosynthesis	glycine biosynthesis IV	Saccharomyces cerevisiae
450	PWY2PN3-2	Yes	Yes	2	1	Energy-Metabolism	succinate to cytochrome <i>bd</i> quinol oxidase (cytoplasmic membrane)	Synechocystis sp. PCC 6803
451	PWY-6012	Yes	Yes	2	1	Protein-Modification	acyl carrier protein metabolism // [acp] metabolism // ACP metabolism // ACP metab	Escherichia coli
452	PWY-7102	Yes	Yes	6	2	SECONDARY-METABOLITE-DEGRADATION	bisabolene biosynthesis (engineered)	Abies grandis,Escherichia coli
453	PWY-4341	Yes	Yes	1	1	Amino-Acid-Biosynthesis	L-glutamate biosynthesis V	Synechocystis sp. PCC 6803,Vitis vinifera,Arabidopsis thaliana
454	PWY-5143	Yes	Yes	1	1	Activation // Lipid-Biosynthesis	long-chain fatty acid activation // long-chain acyl-CoA synthetase pathway	Escherichia coli,Arabidopsis thaliana
455	PWY1YI0-8	Yes	Yes	2	1	Energy-Metabolism	succinate to cytochrome <i>bo</i> quinol oxidase (cyanobacteria, cytoplamic membrane) // aerobic respiration (alternative oxidase)	Parasynechococcus marenigrum
456	PWY-6389	Yes	Yes	2	2	Energy-Metabolism	pyruvate fermentation to (<i>S</i>)-acetoin // L-acetoin biosynthesis // pyruvic acid fermentation to (<i>S</i>)-acetoin	Klebsiella aerogenes,Geobacillus stearothermophilus,Klebsiella pneumoniae
457	SALVPURINE2-PWY	Yes	Yes	2	1	Nucleotide-Biosynthesis	xanthine and xanthosine salvage	Escherichia coli
458	XYLCAT-PWY	Yes	Yes	2	2	Carbohydrates-Degradation	D-xylose degradation I // D-xylose catabolism	Escherichia coli
459	PWY-5057	Yes	Yes	3	2	Amino-Acid-Degradation	L-valine degradation II // Ehrlich pathway	Cyberlindnera jadinii,Lactococcus lactis,Saccharomyces cerevisiae
460	PWY-5973	Yes	No	5	1	Lipid-Biosynthesis	<i>cis</i>-vaccenate biosynthesis // <i>cis</i> vaccenic acid acid biosynthesis	Asclepias syriaca,Dolichandra unguis-cati,Escherichia coli
461	VALDEG-PWY	Yes	No	8	1	Amino-Acid-Degradation	L-valine degradation I	Bacillus cereus,Bacillus subtilis,Bos taurus,Burkholderia cepacia,Homo sapiens,Neurospora crassa,Pseudomonas aeruginosa,Pseudomonas fluorescens,Pseudomonas putida,Rattus norvegicus,Streptomyces avermitilis,Streptomyces coelicolor,Sus scrofa,Tetrahymena pyriformis,Arabidopsis thaliana
462	PWY-6703	Yes	No	4	1	SECONDARY-METABOLITE-BIOSYNTHESIS	preQ<sub>0</sub> biosynthesis // deazapurine biosynthesis // 7-cyano-7-deazaguanine biosynthesis // 7-cyano-7-carbaguanine biosynthesis	Bacillus subtilis,Escherichia coli
463	ENTBACSYN-PWY	Yes	Yes	1	1	Super-Pathways // SECONDARY-METABOLITE-BIOSYNTHESIS	enterobactin biosynthesis	Escherichia coli
464	PWY-5663	Yes	No	3	1	Cofactor-Biosynthesis	<i>erythro</i>-tetrahydrobiopterin biosynthesis I	Drosophila melanogaster,Homo sapiens,Mortierella alpina,Neurospora crassa,Phycomyces blakesleeanus,Plasmodium falciparum 3D7,Synechococcus elongatus
465	PWY-8032	Yes	No	8	1	SECONDARY-METABOLITE-BIOSYNTHESIS	chloramphenicol biosynthesis	Streptomyces venezuelae
466	PWY-8138	Yes	Yes	2	2	Noncarbon-Nutrients	polyphosphate metabolism	Escherichia coli
467	PWY-7255	Yes	No	4	1	SECONDARY-METABOLITE-BIOSYNTHESIS	ergothioneine biosynthesis I (bacteria)	Synechocystis sp. PCC 6803,Mycobacterium avium,Mycobacterium tuberculosis,Mycolicibacterium smegmatis
468	PWY-6599	Yes	Yes	2	2	Nucleotide-Biosynthesis	guanine and guanosine salvage II	Trypanosoma brucei,Lupinus luteus,Trypanosoma vivax
469	PWY1YI0-2	Yes	No	3	1	Energy-Metabolism	succinate to chytochrome <i>c</i> oxidase via cytochrome <i>c</i><sub>6</sub> (thylakoid membrane)	Parasynechococcus marenigrum
470	PWY-7111	Yes	Yes	5	4	Energy-Metabolism	pyruvate fermentation to isobutanol (engineered) // isobutanol biosynthesis // pyruvic acid fermentation to isobutanol (engineered)	Bacillus subtilis,Escherichia coli,Lactococcus lactis,Leuconostoc mesenteroides,Proteus vulgaris,Saccharomyces cerevisiae,Streptomyces coelicolor,Thermococcus litoralis,Vibrio fluvialis
471	PWY-7539	Yes	No	5	2	Other-biosynthesis	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	Chlamydia trachomatis
472	PEPTIDOGLYCANSYN-PWY	Yes	Yes	4	2	Super-Pathways // Cell-Structure-Biosynthesis	peptidoglycan biosynthesis I (<I>meso</I>-diaminopimelate containing)	Bacillus anthracis,Bacillus subtilis,Corynebacterium ammoniagenes,Corynebacterium diphtheriae,Corynebacterium glutamicum,Corynebacterium pseudotuberculosis,Escherichia coli,Geobacillus stearothermophilus,Priestia megaterium,Propionibacterium freudenreichii,Pseudomonas aeruginosa,Rhizobium viscosum,Sinomonas albida
473	PWY-5484	Yes	Yes	11	8	Energy-Metabolism	glycolysis II (from fructose 6-phosphate)	Escherichia coli,Streptococcus mutans
474	PWY-8294	Yes	Yes	2	2	Amino-Acid-Degradation	L-aspartate degradation III (anaerobic)	Escherichia coli
475	RUMP-PWY	Yes	Yes	6	5	C1-COMPOUNDS // Energy-Metabolism	formaldehyde oxidation I // dissimilatory RUMP cycle	Methylobacillus flagellatus,Brevibacillus brevis,Methylomonas aminofaciens,Mycobacterium gastri
476	GLYCLEAV-PWY	Yes	No	3	1	Amino-Acid-Degradation	glycine cleavage // glycine cleavage system // glycine decarboxylase complex // gcv system // glycine cleavage complex	Escherichia coli,Gallus gallus,Homo sapiens,Pisum sativum,Pyrococcus horikoshii,Saccharomyces cerevisiae
477	PWY0-1301	Yes	Yes	1	1	Carbohydrates-Degradation	melibiose degradation	Escherichia coli
478	PWY-5892	Yes	Yes	2	1	Cofactor-Biosynthesis	menaquinol-12 biosynthesis // vitamin K<sub>2</sub> biosynthesis // menaquinone-12 biosynthesis	Agromyces mediolanus,Hoylesella oralis,Microbacterium barkeri,Microbacterium imperiale,Microbacterium lacticum,Microbacterium maritypicum,Microbacterium saperdae,Microbacterium testaceum,Xylanibacter brevis,Xylanibacter ruminicola
479	PWY-7425	Yes	Yes	3	1	CHLORINATED-COMPOUNDS-DEG	2-chloroacrylate degradation I	Burkholderia sp. WS
480	PWY0-1353	Yes	Yes	2	1	Energy-Metabolism	succinate to cytochrome <i>bd</i> oxidase electron transfer	Escherichia coli
481	PWY-7318	Yes	No	5	1	Carbohydrates-Biosynthesis	dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-glucose biosynthesis // dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-glucopyranose biosynthesis	Thermoanaerobacterium thermosaccharolyticum
482	PWY-7964	Yes	No	3	1	Cofactor-Biosynthesis	pseudocobalamin biosynthesis from adenosylcobinamide-GDP // <i>Co</i>&alpha;-[a-(adenin-9-yl)]-<i>Co</i>&beta;-adenosylcobamide biosynthesis from adenosylcobinamide-GDP // pseudo-adenosyl cobamide biosynthesis from adenosylcobinamide-GDP // adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	Methanocaldococcus jannaschii,Acidipropionibacterium acidipropionici,Aphanizomenon flos-aquae,Clostridium cochlearium,Clostridium tetanomorphum,Limosilactobacillus reuteri,Methanococcales,Methanococcus voltae,Methanoplanus limicola,Nostoc commune,Propionigenium modestum,Salmonella enterica,Synechocystis sp. PCC 6803
483	PWY-8184	Yes	No	3	1	Amino-Acid-Degradation // Energy-Metabolism	L-isoleucine degradation III (oxidative Stickland reaction) // L-isoleucine fermentation	Clostridioides difficile,Clostridium sporogenes,Thermococcus litoralis
484	PWY-8185	Yes	No	3	1	Amino-Acid-Degradation // Energy-Metabolism	L-leucine degradation V (oxidative Stickland reaction) // L-leucine fermentation	Clostridioides difficile,Thermococcus litoralis
485	PWY-7805	Yes	Yes	8	2	Noncarbon-Nutrients	(aminomethyl)phosphonate degradation	Priestia megaterium,Escherichia coli,Pseudomonas sp. 7B,Sinomonas atrocyanea,Sinorhizobium meliloti
486	PWY-6897	Yes	No	3	1	Super-Pathways // Cofactor-Biosynthesis	thiamine diphosphate salvage II // thiamin salvage II	Paenibacillus thiaminolyticus,Bacillus subtilis,Escherichia coli,Rhizobium johnstonii
487	ARGSYN-PWY	Yes	Yes	4	4	Super-Pathways // Amino-Acid-Biosynthesis	L-arginine biosynthesis I (via L-ornithine)	Escherichia coli,Moritella sp.,Myxococcus xanthus,Salmonella enterica,Vibrionaceae
488	PWY0-1182	Yes	Yes	2	1	Carbohydrates-Degradation	trehalose degradation II (cytosolic)	Apis mellifera,Escherichia coli,Saccharomyces cerevisiae
489	PWY-7347	Yes	No	3	1	Carbohydrates-Biosynthesis	sucrose biosynthesis III	Methylobacillus flagellatus
490	PWY0-1261	Yes	Yes	13	7	Other-Degradation	peptidoglycan recycling I // 1,6-anhydro-<i>N</i>-acetylmuramic acid recycling I // cell wall recycling I // anhydromuropeptides recycling I	Escherichia coli
491	PWY-8232	Yes	No	5	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Shigella boydii</i> serotype 6 O antigen biosynthesis	Shigella boydii
492	NAD-BIOSYNTHESIS-II	Yes	No	3	1	Cofactor-Biosynthesis	NAD salvage pathway III (to nicotinamide riboside) // nicotinamide adenine dinucleotide salvage	Aggregatibacter actinomycetemcomitans,Escherichia coli,Haemophilus influenzae,Lactococcus lactis,Nostoc punctiforme,Pasteurella multocida,[Haemophilus] ducreyi
493	PWY-6163	Yes	Yes	5	5	Carboxylate-Biosynthesis	chorismate biosynthesis from 3-dehydroquinate	Bacillus subtilis,Escherichia coli,Haemophilus influenzae,Methanocaldococcus jannaschii,Petunia x hybrida,Saccharomyces cerevisiae,Salmonella enterica,Saccharolobus solfataricus
494	PWY-6906-1	Yes	No	8	2	Polymer-Degradation // Carbohydrates-Degradation	chitin derivatives degradation	Vibrio cholerae non-O1,Vibrio cholerae O1,Vibrio furnissii
495	PWYQT-4429	Yes	Yes	2	2	C1-COMPOUNDS	CO<sub>2</sub> fixation into oxaloacetate (anaplerotic) // CO<sub>2</sub> fixation into oxaloacetic acid (anaplerotic)	Methanothermobacter thermautotrophicus,Arabidopsis thaliana
496	CITRULLINE-DEG-PWY	Yes	Yes	1	1	Amino-Acid-Degradation	L-citrulline degradation	Aeromonas caviae,Aphanocapsa,Giardia duodenalis,Halobacterium salinarum,Lentilactobacillus hilgardii,Lactiplantibacillus plantarum,Metamycoplasma hominis,Mycoplasmoides pneumoniae,Oenococcus oeni,Pseudomonas aeruginosa,Spiroplasma citri,Streptococcus ratti,Treponema denticola,Arabidopsis thaliana
497	GALACTARDEG-PWY	Yes	No	4	1	CARBOXYLATES-DEG	D-galactarate degradation I // D-galactarate catabolism	Escherichia coli
498	SALVADEHYPOX-PWY	Yes	No	4	1	NUCLEO-DEG	adenosine nucleotides degradation II // purine ribonucleotide/ribonucleoside metabolism	Rattus norvegicus,Homo sapiens,Penicillium palitans,Aspergillus terricola,Escherichia coli
499	PWY-5101	Yes	Yes	7	4	Amino-Acid-Biosynthesis	L-isoleucine biosynthesis II	Acetivibrio thermocellus,Synechocystis sp. PCC 6803,Thermotoga maritima,Bradyrhizobium japonicum,Megalodesulfovibrio gigas,Pelobacter propionicus,Pyrococcus furiosus,Geobacter sulfurreducens,Ignicoccus hospitalis,Leptospira biflexa,Leptospira interrogans,Methanobacterium bryantii,Methanobrevibacter arboriphilus,Methanobrevibacter smithii,Methanocaldococcus jannaschii,Methanococcus aeolicus,Methanococcus voltae,Methanosarcina barkeri,Methanothermobacter thermautotrophicus
500	PWY-8219	Yes	No	6	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:107 O antigen biosynthesis	Escherichia coli O107
501	PWY-7820	Yes	No	6	1	Cell-Structure-Biosynthesis	teichuronic acid biosynthesis (<i>B. subtilis</i> 168)	Bacillus licheniformis,Bacillus spizizenii,Bacillus subtilis
502	PWY-5046	Yes	No	3	1	Energy-Metabolism	2-oxoisovalerate decarboxylation to isobutanoyl-CoA // branched-chain &alpha;-keto acid dehydrogenase system // branched-chain &alpha;-keto acid dehydrogenase complex // branched-chain 2-oxo acid dehydrogenase complex // branched-chain 2-oxo acid dehydrogenase system	Geobacillus stearothermophilus,Homo sapiens,Mus musculus,Pseudomonas aeruginosa,Pseudomonas putida,Rattus norvegicus,Saccharolobus solfataricus,Synechocystis
503	SERDEG-PWY	Yes	Yes	1	1	Amino-Acid-Degradation	L-serine degradation	Escherichia coli,Homo sapiens
504	ILEUDEG-PWY	Yes	No	6	1	Amino-Acid-Degradation	L-isoleucine degradation I	Bacillus subtilis,Bos taurus,Clostridium,Homo sapiens,Pseudomonas,Pseudomonas aeruginosa,Pseudomonas putida,Rattus norvegicus,Saccharolobus solfataricus,Streptomyces avermitilis
505	DAPLYSINESYN-PWY	Yes	Yes	9	9	Amino-Acid-Biosynthesis	L-lysine biosynthesis I // L-lysine and L-diaminopimelate biosynthesis	Arthrobacter globiformis,Azotobacter vinelandii,Bordetella pertussis,Corynebacterium glutamicum,Escherichia coli,Haemophilus influenzae,Helicobacter pylori,Mycobacterium tuberculosis,Rhodospirillum rubrum
506	PWY0-662	Yes	Yes	1	1	Carbohydrates-Biosynthesis	PRPP biosynthesis // 5-phosphoribosyl 1-pyrophosphate biosynthesis	Mycobacterium tuberculosis,Escherichia coli,Homo sapiens,Arabidopsis thaliana
507	PWY-7220	Yes	Yes	3	2	Nucleotide-Biosynthesis	adenosine deoxyribonucleotides <i>de novo</i> biosynthesis II	Escherichia coli,Salmonella enterica
508	ANAGLYCOLYSIS-PWY	Yes	Yes	11	10	Energy-Metabolism	glycolysis III (from glucose) // anaerobic glycolysis // Embden-Meyerhof-Parnas pathway // EMP pathway // glycolysis III (glucokinase)	Homo sapiens,Saccharomyces cerevisiae,Thermotoga maritima
509	PWY-5120	Yes	Yes	1	1	Polyprenyl-Biosynthesis	geranylgeranyl diphosphate biosynthesis // GGPP biosynthesis	Bacillus subtilis,Capsicum annuum,Homo sapiens,Methanothermobacter marburgensis,Micrococcus luteus,Pantoea agglomerans,Rhodobacter capsulatus,Saccharomyces cerevisiae
510	PWY-7953	Yes	Yes	8	6	Cell-Structure-Biosynthesis	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis III (<i>meso</i>-diaminopimelate containing)	Xanthomonas oryzae
511	PWY-6470	Yes	No	7	2	Antibiotic-Resistance // Super-Pathways // Cell-Structure-Biosynthesis	peptidoglycan biosynthesis V (&beta;-lactam resistance) // penicillin resistance // &beta;-lactam resistance	Enterococcus faecium
512	PWY-8431	Yes	No	4	1	Amino-Acid-Degradation	L-mimosine degradation	Arthrobacter sp. Ryudai-S1,Leucaena leucocephala,Mimosa pudica,Rhizobium sp. TAL1145,Synergistes jonesii
513	PWY-1861	Yes	Yes	8	6	C1-COMPOUNDS	formaldehyde assimilation II (assimilatory RuMP Cycle) // ribulose monophosphate cycle // formaldehyde assimilation // assimilatory RuMP pathway	Bacillus subtilis,Methylobacillus flagellatus,Brevibacillus brevis,Methylomonas aminofaciens,Mycobacterium gastri
514	PWY490-4	Yes	Yes	4	1	Aminoacyl-tRNAs-Charging // Amino-Acid-Biosynthesis	L-asparagine biosynthesis III (tRNA-dependent) // L-asparaginyl-tRNA<sup>asn</sup> biosynthesis via transamidation	Deinococcus radiodurans,Thermus thermophilus
515	PWY-5151	Yes	Yes	2	1	Amino-Acid-Degradation	L-tyrosine degradation II	Arthrobacter globiformis,Bacillus sp. 8,Micrococcus luteus
516	PWY-7815	Yes	No	12	1	Cell-Structure-Biosynthesis	poly(ribitol phosphate) wall teichoic acid biosynthesis I (<i>B. subtilis</i>) // ribitol teichoic acid biosynthesis	Bacillus spizizenii
517	CYSTSYN-PWY	Yes	Yes	2	1	Amino-Acid-Biosynthesis	L-cysteine biosynthesis I	Escherichia coli,Methanosarcina barkeri,Salmonella enterica,Arabidopsis thaliana
518	PWY-6122	Yes	Yes	5	4	Nucleotide-Biosynthesis	5-aminoimidazole ribonucleotide biosynthesis II	Escherichia coli,Methanocaldococcus jannaschii
519	METHIONINE-DEG1-PWY	Yes	No	3	1	Amino-Acid-Degradation	L-methionine degradation I (to L-homocysteine)	Homo sapiens,Rattus norvegicus,Saccharomyces cerevisiae
520	PWY-7657	Yes	No	5	1	Carbohydrates-Biosynthesis	dTDP-&beta;-L-digitoxose biosynthesis	Actinomadura kijaniata,Streptomyces venezuelae
521	ETOH-ACETYLCOA-ANA-PWY	Yes	Yes	2	2	Alcohol-Degradation	ethanol degradation I // acetyl-CoA biosynthesis (from alcohol)	Citrobacter sp. S-77,Clostridium acetobutylicum,Clostridium kluyveri,Escherichia coli,Syntrophotalea acetylenica
522	PWY-8222	Yes	No	5	1	Glycan-Pathways // Cell-Structure-Biosynthesis // Carbohydrates-Biosynthesis	<i>Escherichia coli</i> serotype O:128 O antigen biosynthesis	Escherichia coli O128
523	PWY-7328	Yes	Yes	2	2	Super-Pathways // Carbohydrates-Biosynthesis	superpathway of UDP-glucose-derived O-antigen building blocks biosynthesis	Escherichia coli,Escherichia coli O113,Mycobacterium tuberculosis,Streptococcus pneumoniae,Streptococcus thermophilus,Vibrio cholerae O139
524	PWY-5437	Yes	Yes	6	3	Amino-Acid-Degradation // Energy-Metabolism	L-threonine degradation I	Clostridium tetanomorphum,Escherichia coli,Salmonella enterica
525	PWY-8291	Yes	Yes	2	2	Amino-Acid-Degradation	L-aspartate degradation II (aerobic)	Escherichia coli
526	PYRIDNUCSAL-PWY	Yes	Yes	7	5	Cofactor-Biosynthesis	NAD salvage pathway I (PNC VI cycle) // pyridine nucleotide cycling // nicotinamide adenine dinucleotide salvage	Escherichia coli,Salmonella enterica
527	PWY-6613	Yes	Yes	2	2	Cofactor-Biosynthesis	tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate // folic acid salvage // folate salvage // THF salvage	Escherichia coli,Homo sapiens,Lactococcus lactis,Saccharomyces cerevisiae
528	PWY-7399	Yes	Yes	4	1	Noncarbon-Nutrients	methylphosphonate degradation II	Neobacillus bataviensis,Niallia nealsonii,Clostridioides difficile,Clostridium butyricum,Clostridium colicanis,Clostridium pasteurianum,Collinsella tanakaei,Cryptobacterium sp. CAG:338,Desulfosporosinus acidiphilus,Desulfosporosinus youngiae,Eggerthella lenta,Paenibacillus terrae,Planococcus antarcticus
529	PWY-8280	Yes	No	6	2	Lipid-Biosynthesis	stearate biosynthesis IV // stearic acid biosynthesis IV	Porphyromonas gingivalis
530	PWY-8352	Yes	Yes	5	5	Cofactor-Biosynthesis	NAD <i>de novo</i> biosynthesis III // nicotinamide adenine dinucleotide biosynthesis III	Archaeoglobus fulgidus,Methanocaldococcus jannaschii,Methanococcoides burtonii,Methanococcus maripaludis,Methanopyrus kandleri,Methanosarcina barkeri,Methanosarcina mazei,Methanothermobacter thermautotrophicus,Thermotoga maritima
531	PWY0-301	Yes	No	5	1	CARBOXYLATES-DEG	L-ascorbate degradation I (bacterial, anaerobic) // ascorbic acid degradation I	Escherichia coli,Klebsiella pneumoniae,Lacticaseibacillus rhamnosus
