pathway	Plate1_1030R_0_M_NS1_week10_S77_L001	Plate1_1030R_R_M_NS1_week10_S78_L001	Plate1_2472R_0_F_NS1_week10_S73_L001	Plate1_2472R_R_F_NS1_week10_S74_L001	Plate1_3874R_0_F_NS1_week10_S75_L001	Plate1_3874R_L_F_NS1_week10_S76_L001	Plate1_3974R_0_M_NS1_week10_S79_L001	Plate1_3974R_L_M_NS1_week10_S80_L001	Plate2_036R_R_M_NS1_week5_S18_L001	Plate2_036R_R_M_NS1_week9_S21_L001	Plate2_1030R_L_M_NS1_week5_S22_L001	Plate2_1030R_L_M_NS1_week9_S25_L001	Plate2_1121R_0_M_NS1_week5_S26_L001	Plate2_1121R_0_M_NS1_week9_S29_L001	Plate2_1151R_R_M_NS1_week5_S30_L001	Plate2_1151R_R_M_NS1_week9_S33_L001	Plate2_1193R_R_F_NS1_week5_S1_L001	Plate2_1193R_R_F_NS1_week9_S4_L001	Plate2_2529R_R_F_NS1_week5_S5_L001	Plate2_2529R_R_F_NS1_week9_S8_L001	Plate2_3861R_R_M_NS1_week9_S34_L001	Plate2_3971R_L_F_NS1_week5_S9_L001	Plate2_3971R_L_F_NS1_week9_S12_L001	Plate2_3975R_0_F_NS1_week9_S13_L001	Plate2_3975R_R_F_NS1_week5_S14_L001	Plate2_3975R_R_F_NS1_week9_S17_L001	Plate4_036R_0_M_NS1_S62_L001	Plate4_036R_0_M_NS1_week5_S41_L001	Plate4_036R_L_M_NS1_S63_L001	Plate4_036R_L_M_NS1_week5_S42_L001	Plate4_036R_RL_M_NS1_S64_L001	Plate4_036R_RL_M_NS1_week5_S43_L001	Plate4_036R_RR_M_NS1_S65_L001	Plate4_036R_RR_M_NS1_week5_S44_L001	Plate4_1030R_RR_M_NS1_week5_S45_L001	Plate4_1030R_RR_M_NS1_week9_S66_L001	Plate4_1121R_L_M_NS1_week5_S46_L001	Plate4_1121R_L_M_NS1_week9_S67_L001	Plate4_1121R_RL_M_NS1_week5_S48_L001	Plate4_1121R_RL_M_NS1_week9_S69_L001	Plate4_1121R_RR_M_NS1_week5_S49_L001	Plate4_1121R_RR_M_NS1_week9_S70_L001	Plate4_1121R_R_M_NS1_week5_S47_L001	Plate4_1121R_R_M_NS1_week9_S68_L001	Plate4_1151R_0_M_NS1_week5_S50_L001	Plate4_1151R_0_M_NS1_week9_S71_L001	Plate4_1193R_0_F_NS1_week5_S51_L001	Plate4_1193R_0_F_NS1_week9_S72_L001	Plate4_1193R_L_F_NS1_week5_S52_L001	Plate4_1193R_L_F_NS1_week9_S73_L001	Plate4_2529R_0_F_NS1_week5_S53_L001	Plate4_2529R_0_F_NS1_week9_S74_L001	Plate4_2529R_L_F_NS1_week5_S54_L001	Plate4_2529R_L_F_NS1_week9_S75_L001	Plate4_2529R_RL_F_NS1_week5_S55_L001	Plate4_2529R_RL_F_NS1_week9_S76_L001	Plate4_3861R_0_M_NS1_week5_S56_L001	Plate4_3861R_0_M_NS1_week9_S77_L001	Plate4_3861R_L_M_NS1_week5_S57_L001	Plate4_3861R_L_M_NS1_week9_S78_L001	Plate4_3861R_R_M_NS1_week5_S58_L001	Plate4_3971R_0_F_NS1_week5_S59_L001	Plate4_3971R_0_F_NS1_week9_S79_L001	Plate4_3971R_RL_F_NS1_week9_S81_L001	Plate4_3971R_R_F_NS1_week9_S80_L001	Plate4_3975R_0_F_NS1_week5_S60_L001	Plate4_3975R_L_F_NS1_week5_S61_L001	Plate4_3975R_L_F_NS1_week9_S82_L001	Plate4_3975R_RL_F_NS1_week9_S83_L001	Plate5_2808_NS1_0_Female_week5_S37_L001	Plate5_2808_NS1_0_Female_week9_S49_L001	Plate5_2808_NS1_L_Female_week5_S38_L001	Plate5_2808_NS1_L_Female_week9_S50_L001	Plate5_2808_NS1_RR_Female_week5_S40_L001	Plate5_2808_NS1_RR_Female_week9_S52_L001	Plate5_2808_NS1_R_Female_week5_S39_L001	Plate5_2808_NS1_R_Female_week9_S51_L001	Plate5_2824_NS1_0_Male_week5_S43_L001	Plate5_2824_NS1_0_Male_week9_S55_L001	Plate5_2824_NS1_L_Male_week5_S44_L001	Plate5_2824_NS1_L_Male_week9_S56_L001	Plate5_2824_NS1_R_Male_week5_S45_L001	Plate5_2824_NS1_R_Male_week9_S57_L001	Plate5_2864_NS1_R_Male_week5_S46_L001	Plate5_2864_NS1_R_Male_week9_S58_L001	Plate5_2893_NS1_0_Male_week5_S47_L001	Plate5_2893_NS1_0_Male_week9_S59_L001	Plate5_2893_NS1_R_Male_week5_S48_L001	Plate5_2893_NS1_R_Male_week9_S60_L001	Plate5_2999_NS1_0_Female_week5_S41_L001	Plate5_2999_NS1_0_Female_week9_S53_L001	Plate5_2999_NS1_R_Female_week5_S42_L001	Plate5_2999_NS1_R_Female_week9_S54_L001
PENTOSE-P-PWY	11654.501190784325	11044.282127806262	12598.341363702275	11519.214500243419	11287.778497851767	10950.106234241652	11829.846534328437	12351.175792336053	13297.193158950662	11894.2666688227	23544.720345210073	11119.902535891844	10526.401313259796	11549.16956164056	17975.04072168687	12733.457201652209	19750.316721824147	11493.965817793718	15747.555046180834	8847.47342755837	10432.875545131996	15078.172792934067	14481.85778070704	16642.50659074059	13037.414816273595	15547.295524923493	11031.176220847718	12698.805353179605	9245.0911759505	12922.14421479473	7337.419997147853	12864.064886621629	12512.225625764217	16577.929834210685	16488.837072894807	9327.355146230017	12921.220093137077	8954.980819794844	11855.83184153109	12724.448270096325	8370.422222082205	11729.094173746022	9629.382882789376	11477.22352098049	13443.252565859526	9979.704238609715	12676.407621980406	11688.343541422242	13555.601206560139	9673.782420370308	14316.752800354823	9268.34838106761	11690.307113363177	9073.347258298174	13362.213646858332	8637.808677911808	12599.351975522495	9025.161352811421	7876.934702523079	9205.335797361426	9943.180046580997	9395.524417184122	10594.28535254846	8816.784947939037	10609.199729416174	8323.05272084752	9940.359652896099	10338.971012437643	10201.702234904042	31901.62338773158	15371.400710501528	14732.093013019301	11898.529121826876	6509.189279240788	11866.41825832795	17777.62632798086	11050.536955524516	14102.193240333201	18714.718420894693	18403.784057294823	9172.33084395841	17826.85362396948	11901.687633450862	11519.171896262178	14422.781404043424	12377.36728200418	14185.42708027025	13815.052140602898	17435.78158663148	11049.176578368351	9270.1465329267	24070.698437690095	15377.627750157422
PEPTIDOGLYCANSYN-PWY	11666.706613347094	10773.904330065363	11874.510354317166	11239.667174062604	10829.029394564846	10542.291417268661	11417.085883212934	12206.512095803235	12461.889056587552	11606.872699518408	20764.41489508084	11076.127829377363	9900.455525455796	11315.59089267286	16072.025498796005	12257.123589611283	17033.9474501204	12360.95769263846	13608.788136394905	9188.564275885792	11793.220695734433	14271.21729016168	14324.661321809424	15926.078822669426	11836.33837289302	15005.844990540072	10422.827751977984	11179.031974544201	8679.47792397661	11666.095313037496	7166.025679394565	11572.773194014446	11933.532606639146	15003.506303749573	14129.500008599935	9155.987960096318	11776.77463450292	8628.331222050223	11149.307387340901	11833.180701754387	7816.668412452698	11187.375288097697	8973.146701926382	10799.69628482972	11932.437547299623	9794.110328517369	11313.549961300312	10768.590449776402	11762.078177674579	9423.58523391813	12482.564095287236	8742.483458032337	10257.691769865842	8629.704480564158	12198.83878998968	8366.964821981424	11436.322914516684	8800.421259029927	7447.081200550398	8859.179777261783	9735.460388716892	9105.540798073618	10178.051848985207	9157.033380632955	10215.745652734777	7788.125911592707	9200.590767973856	10314.329282765739	9569.705284657723	29833.32362831097	15497.502898176814	13853.638484692123	11867.784941520467	6281.830417956658	12245.883363433095	16630.945850533197	11108.130878052976	12834.330615755072	19347.342083763328	17494.33042655659	9782.99466374269	16994.95831613347	12253.992281561746	10800.409584623323	14794.136756105952	11792.58230994152	14159.995764533882	12970.447957516342	18187.49972050223	10368.25208118335	8485.7270123839	22998.86274939801	14925.297622119022
PHOSLIPSYN-PWY	17306.578350495805	15073.975873379102	19742.233412153575	17412.334957411644	16295.888719171115	14705.450959191456	17458.04115115688	17728.993684210523	18627.241971777265	16140.863337147215	23690.928621281462	18668.60920099161	20447.324863335878	16354.275261250956	17687.41597953216	17028.157325197055	17594.875141749308	12901.993274218155	15609.098820874651	15410.40451182304	13712.7623906687	19082.723592677343	17102.713257055686	18334.99277968472	17497.944206712433	22319.20642766336	10904.966393338416	12004.978042842615	10704.905153190946	12833.981782990086	8901.258857742181	12524.707936689552	13484.763841851003	18016.889610348342	17161.50587210781	11067.776735316551	15843.272254004576	13216.706029748286	16341.34660945843	16787.34533689296	11327.450559369438	15785.771699720317	12818.244540427155	13666.143608568522	12997.283736969235	14781.49371789982	13826.09604627511	12286.126588482075	13653.3006547165	10082.198579964404	15434.23598525299	12972.710044495294	12127.78166412408	11948.797010551745	13850.412158657515	12422.171568141366	13108.11501334859	10137.671097126875	9041.577243834225	9577.351887871855	12894.047365878463	12517.62930587338	15056.685433511313	12692.663689295707	11238.749457793034	9656.457866132725	11774.346899313505	13718.1572381134	12049.552641113656	41720.773974701246	21024.378648614293	21921.344310322907	16908.96301360285	9110.487077930333	20635.19312738368	22184.035033689295	17881.539860793284	16571.140942028986	26986.34462306128	22751.205481184854	14816.946425120772	20491.084032545135	17991.005465929316	14577.350846046273	19983.275239638955	17166.78064200356	23003.825376938727	16223.372487287057	28498.001812865507	14429.573329519451	14727.552454233411	36254.60955504704	24437.057927790498
POLYAMSYN-PWY	289.02540540540537	200.0643243243243	330.90594594594586	231.2881081081081	372.26054054054055	351.0054054054053	251.6183783783784	314.73351351351346	545.0762162162162	321.61297297297295	975.7881081081081	182.33405405405404	784.2935135135135	219.73297297297296	472.44594594594594	170.8654054054054	562.588108108108	84.48324324324324	397.49405405405406	417.6767567567567	108.2135135135135	684.3967567567568	148.747027027027	121.2881081081081	657.0032432432432	214.9362162162162	71.20756756756757	415.54594594594596	74.41027027027026	401.71945945945936	100.66108108108106	341.8562162162162	94.87675675675675	725.6578378378379	366.0767567567567	70.69189189189188	385.6497297297297	152.02270270270267	469.85513513513513	207.04540540540538	377.0772972972973	207.5005405405405	447.54594594594596	94.94108108108107	241.84756756756752	418.0745945945946	597.1416216216215	59.54972972972973	432.1556756756757	67.47027027027026	382.5081081081081	222.4562162162162	216.89351351351348	168.74216216216217	541.0	238.97081081081078	433.1091891891892	78.2854054054054	289.6881081081081	58.0027027027027	553.995135135135	410.64540540540537	143.79405405405404	117.4027027027027	42.037297297297286	716.5794594594594	1193.3502702702701	110.57243243243242	102.29837837837837	925.514054054054	336.4659459459459	685.4145945945945	403.84270270270264	185.9481081081081	354.14756756756753	879.0589189189188	313.00918918918916	576.7216216216216	465.4367567567567	1156.2778378378378	164.55513513513512	1240.2843243243242	398.33189189189187	360.77675675675675	279.72864864864863	406.93135135135134	366.3124324324324	400.5751351351351	620.8367567567568	460.0216216216216	328.7427027027027	1384.7432432432431	583.3291891891893
POLYISOPRENSYN-PWY	16312.037619047622	14134.011904761908	18217.31523809523	16351.569523809525	15610.156190476191	13448.284285714284	16166.467142857142	16834.55333333333	16177.201904761905	14462.470952380952	20773.516666666656	16361.387619047617	17425.13571428572	14737.319523809529	15325.450952380952	15101.310000000003	15418.65857142857	12172.097142857145	14101.768571428573	13479.219047619048	11994.482857142857	16852.31	14472.931904761901	17857.518095238094	15732.353809523811	19685.265714285717	9680.690476190473	11170.677142857143	9754.718571428572	11637.69904761905	8214.819047619047	11632.26523809524	12505.331904761902	16431.723333333335	16059.782380952382	10138.387619047619	14356.11095238095	12425.62761904762	14705.016666666666	15718.778571428573	10135.568095238095	14469.147142857144	11453.181904761905	12345.120952380952	11163.462380952382	13601.579523809525	12053.671428571428	10831.495714285715	12373.11476190476	8918.323809523808	13911.139523809523	12223.972857142857	11353.881904761905	11196.261428571428	12229.66619047619	11562.980952380954	11301.14619047619	9458.58	7433.790952380951	9184.732857142857	11002.574761904763	11027.874761904764	13413.221428571429	10836.875238095237	8986.525714285715	8655.857142857143	10714.064761904763	12178.947619047618	10386.157619047619	36776.92	17680.618095238096	19316.437619047614	14073.559999999998	7611.729047619048	17400.438095238096	20135.859523809526	15355.543333333333	14738.069999999998	22941.92857142857	19279.36047619048	12474.835714285717	16879.937619047618	15170.301904761904	12573.018095238094	18082.410000000003	14812.097619047618	20102.30857142857	13990.751904761904	24046.696666666674	12513.470476190474	13424.120476190477	31165.969047619048	22035.679523809526
PPGPPMET-PWY	4896.967857142858	4282.65756302521	4456.139285714286	4406.374264705882	5009.7371848739485	4760.8865546218485	4515.207457983193	5534.492331932773	4184.095903361344	4725.461974789916	7163.057457983193	3952.882773109244	2263.18518907563	4343.515231092438	4976.176260504201	5362.511029411765	3977.922899159664	6717.990651260504	3167.814705882353	3957.5295168067237	6988.037920168068	4040.7841386554624	5145.676575630252	7358.875840336135	4775.417016806723	5836.529411764705	4254.194012605042	3768.4859243697474	3169.9928571428572	3882.023109243697	2910.5594537815127	4294.328991596639	4692.362394957983	4457.834453781513	3708.866806722689	4501.930672268908	3433.1950630252104	3678.956302521008	3276.17268907563	4567.738970588235	1981.6893907563028	4726.36481092437	2569.113550420168	4057.0127100840336	2618.584243697479	4146.383403361344	3627.328256302521	4300.791386554622	3175.9180672268913	4406.55493697479	3147.42205882353	4007.5670168067227	3314.5017857142857	3826.1926470588237	3587.9456932773114	3574.316386554622	3601.7862394957983	3422.1116596638653	2835.785714285714	4068.6660714285717	3405.509978991597	3057.608718487395	3763.73256302521	2968.7296218487395	3730.116701680672	3724.861239495798	4522.1760504201675	4314.546113445378	3695.430462184874	8338.606617647058	6024.744642857143	4273.9612394957985	4867.287394957983	1812.216281512605	4294.600735294118	6175.7847689075625	4202.090336134454	3611.922794117647	6483.1582983193275	4172.045378151261	4162.337500000001	4288.301995798319	5119.502415966386	3259.2452731092435	6847.458298319328	2845.7170168067223	5480.621218487395	3232.7477941176467	6734.513130252102	2516.7873949579835	3950.7948529411765	6545.058403361343	5976.213340336135
PWY-1269	16048.804285714288	13998.948571428575	18117.60857142857	16243.762857142858	15515.822857142857	13357.124285714284	16080.397142857142	16731.149999999998	16003.898571428572	14307.474285714286	20605.00999999999	16164.854285714284	17232.305714285718	14584.352857142861	15246.244285714285	15012.810000000003	15398.48857142857	12110.067142857144	14065.098571428573	13309.525714285715	11784.412857142857	16722.48	14348.568571428568	17722.921428571426	15675.887142857144	19513.695714285717	9613.41714285714	11025.037142857143	9723.218571428572	11561.865714285716	8168.645714285714	11539.258571428574	12451.62857142857	16226.730000000001	15983.855714285715	10036.814285714285	14090.414285714285	12366.224285714286	14224.81	15629.41857142857	9861.361428571428	14376.117142857143	11094.17857142857	12284.454285714286	11134.995714285715	13420.772857142858	11904.541428571429	10754.765714285715	12307.951428571427	8885.957142857142	13876.172857142856	12171.142857142857	11320.848571428573	11124.76142857143	12175.702857142856	11472.544285714288	11183.942857142858	9399.939999999999	7357.164285714285	9119.902857142857	10820.40142857143	10963.741428571431	13333.881428571429	10781.878571428571	8937.855714285715	8532.997142857143	10476.501428571428	12101.414285714285	10325.954285714286	36575.990000000005	17438.05142857143	19085.24428571428	13899.899999999998	7524.495714285715	17036.641428571427	19905.86285714286	15140.939999999999	14542.07	22501.35857142857	18951.427142857145	12194.865714285717	16739.664285714283	14756.498571428572	12431.081428571428	17894.050000000003	14542.664285714285	19673.37857142857	13872.348571428569	23560.06000000001	12275.73714285714	13322.247142857144	30417.965714285718	21865.84285714286
PWY-1861	1131.1165333803065	1011.7790593623392	1295.079527919676	1117.4865668486877	1247.5597604368504	1783.742821912982	1223.7325206975518	1122.516251541307	2107.2168892020436	1637.8160155011449	4184.945400739828	1350.2862497798133	1686.2785344372028	1448.9234595737187	2729.4190241324645	2097.6350678175095	2289.457678351242	1072.2018178615467	1352.203227056544	1107.6999401092128	1857.2597850977631	1525.565918618989	1953.5143491280608	1461.2780059890788	2098.8948881451474	1875.0651682226528	1425.6462075039633	1683.908402325172	888.5090223709706	1768.4231953496567	688.073109036463	1763.5768398802184	1164.7533133697375	1817.939186189889	1380.5201620574248	1412.1571252422057	1342.9749797428221	859.4386048969527	1344.598372379778	1090.1704280429806	812.4937889730492	1614.9153567024837	1220.9004403734366	1334.0930561916505	1413.2237872115554	1225.9452598203277	2126.068832129646	1934.0878562621106	1609.0503857671306	1502.5175268627797	1453.6691562444955	1062.6382807821033	1132.8848053549411	1100.744590452704	1661.7981328166286	756.0067429980624	2031.7175902765548	625.828261405672	1681.84802536551	977.3246432975163	1671.2640972344548	1193.0783019200283	1239.3922353355647	779.3278139862604	2118.562184252246	1842.652274088427	2508.622025717809	1126.0228383535905	1736.1636357230932	3199.3275462392107	2665.151446186366	2035.4526616170513	2177.9745499383475	947.1787070635901	1860.088610181434	2257.489822089132	1629.6827127003703	1773.2034525277436	2140.323276378369	2178.1993517703013	1509.7672644002114	2479.3613669191477	1928.1144477717103	1598.586711291175	1793.1878175092481	1280.0322423815394	1989.161747401797	1405.322092654571	2838.0904069050553	1288.6193764312138	1637.0452210674655	3481.4014444248724	2153.321388057073
PWY-2941	334.33448275862065	155.1606896551724	127.05103448275862	150.5510344827586	152.3103448275862	65.2248275862069	160.40137931034485	185.1703448275862	218.26689655172416	211.97793103448274	188.4855172413793	279.6068965517241	254.27793103448278	221.02758620689656	75.75793103448277	79.23103448275862	31.45655172413793	60.246896551724134	184.0634482758621	344.36275862068965	197.28758620689655	264.991724137931	145.9296551724138	156.40206896551723	86.42758620689656	200.13241379310344	71.54068965517241	195.76827586206898	55.05862068965517	104.66551724137932	52.93724137931034	156.2441379310345	50.8151724137931	360.5868965517242	97.61793103448275	117.93379310344828	325.0951724137931	84.38758620689654	552.5958620689655	135.96275862068964	354.5993103448276	131.79862068965517	421.42896551724135	62.80344827586207	8.117241379310345	363.40275862068967	193.57793103448276	36.15379310344828	57.964137931034486	25.613793103448273	17.489655172413794	93.85379310344828	13.879310344827585	88.94137931034483	48.12275862068965	173.84275862068964	179.87034482758622	47.754482758620696	96.20068965517241	82.83655172413793	399.7648275862069	138.55862068965516	94.9648275862069	58.37448275862069	30.522068965517242	218.79724137931032	334.1641379310345	103.46781609195402	62.160000000000004	488.2986206896552	322.1448275862069	407.72482758620686	170.35931034482758	139.71034482758623	529.9951724137931	684.2503448275862	347.7703448275862	257.7206896551724	614.76	803.5655172413793	348.26689655172413	886.4648275862069	572.718620689655	171.9703448275862	294.3903448275862	449.9413793103448	531.1710344827586	305.7048275862069	697.3324137931033	333.37931034482756	179.12689655172414	1081.2737931034483	441.02551724137936
PWY-2942	19875.112095585453	17560.589561026907	21892.266953353545	19692.37798980043	18954.18561807503	17240.485728489326	19892.14638322596	20761.020263944676	20764.866492010864	18769.59882504737	28013.35251335733	20606.66897638626	20665.866744069728	18941.769941770865	21121.00418745737	19950.735567418218	20653.93346574461	17008.067402128334	18342.71909399394	17121.983735903752	17583.1619421056	21607.435928741947	20409.457684716435	23419.07778509537	19709.7103240053	25426.975066635092	13675.185684129092	14632.665709264875	12679.916944145512	15560.06696293419	10711.657773904253	15506.14555005684	16599.244965220412	20949.367723569532	20115.159636566885	13690.58850857648	18083.959798623215	15273.152219717063	18115.846263925734	19576.25142087912	12503.251777396745	18322.692693078185	14261.317375672605	16243.604286510044	15049.618419268663	16946.81249414551	15920.45898851838	15088.288211759509	15948.67501158267	12833.635642585574	17688.583297637997	15142.612116148795	14606.554920954904	14216.812935695341	16333.789491050902	14468.300538366804	15353.631586036377	12492.977340103575	10561.353933345965	12453.227919799168	14654.312714039408	14306.448328514594	17083.08028695844	14477.847136326889	13497.686501957813	11474.086660250094	13635.452834975371	16077.259727896242	14166.03019916635	47206.00759118984	24011.902894316023	23969.477561898446	19019.968009858538	10073.335141385627	22368.016154812423	25780.226731640774	19818.665484350135	18815.089642137176	30316.61746799924	25247.651713237334	16728.22012555892	23178.38443849312	20262.5459988632	16463.427825899962	23477.714084577492	18770.910100429457	25421.953990482503	18561.32350622079	31304.848440577232	15923.871193103449	16504.84275315145	39017.46587386005	27296.977671055964
PWY-3001	10987.625683114029	10319.747745900473	11814.31509546836	10948.81222131519	10426.303844471098	10208.868751810369	11014.735901378815	11609.041222168225	12166.09161761997	11178.650515985179	21039.626301178352	10331.905839443623	9612.845362380314	10808.646862313073	16079.83521037689	11785.890438194674	17660.290070465802	10988.602533326624	13996.218367808646	8248.757368795923	10082.293832903588	13604.690980369842	13377.643232407467	15541.572768590971	11894.545746882502	14327.013783780825	10112.080987368901	11440.588353326815	8507.419729796196	11616.823972017013	6929.202968456057	11601.731510393513	11634.994312982151	14941.655057889513	14682.649476549952	8591.613025601897	11622.89130341767	8529.852097489547	10751.75290816047	11806.714543577935	7569.923278075069	11105.581647152296	8701.393180788404	10694.945026050824	12078.868446221237	9261.836449017255	11475.430369096175	10725.830779263362	12228.533493846935	8935.96860507435	12781.136135747063	8695.294926340204	10573.811286960134	8376.111676157476	12103.994821193503	7987.469068412524	11345.095255829421	8543.157418847468	7186.006483559412	8618.973045986153	9050.736302695677	8560.550665081118	9844.03668652208	8386.561268173897	9707.656073125263	7596.38560126129	9171.728557585026	9730.587404428048	9434.55391761586	28995.798352245078	14461.62927902036	13462.706904181168	11047.14323216084	5890.966807848014	11176.450103789148	16144.779191202972	10282.57491960726	12703.388696507744	17540.695960626785	16540.483428224026	8605.002942233357	16095.475178097127	11120.301298815126	10435.81169191019	13826.710999764637	11241.256891064268	13185.314715440585	12387.055977423905	16487.40754234441	9973.078097607406	8656.466714573286	21723.018334887347	14839.698814263604
PWY-4984	258.8888888888889	204.81111111111113	282.22222222222223	277.4111111111111	223.70000000000002	210.74444444444444	270.74444444444447	204.44444444444446	315.9222222222222	291.47777777777776	465.9222222222222	254.81111111111113	281.85555555555555	264.81111111111113	383.33333333333337	352.22222222222223	429.6333333333334	472.9666666666667	178.14444444444447	236.29999999999998	451.8555555555556	270.74444444444447	327.0333333333333	392.22222222222223	288.8888888888889	402.22222222222223	293.33333333333337	246.29999999999998	212.5888888888889	217.4111111111111	195.55555555555557	246.66666666666669	327.0333333333333	280.3666666666667	241.4777777777778	235.92222222222225	266.3	276.6666666666667	218.88888888888889	293.7	178.5222222222222	331.8555555555556	190.74444444444444	328.8888888888889	356.6666666666667	242.22222222222223	329.25555555555553	267.03333333333336	327.0333333333333	264.81111111111113	249.2555555555556	173.33333333333334	328.8888888888889	188.88888888888889	384.07777777777784	189.2555555555556	284.81111111111113	268.14444444444445	220.0	257.03333333333336	259.6333333333333	214.44444444444446	274.44444444444446	313.33333333333337	325.1888888888889	198.88888888888889	274.0777777777778	364.81111111111113	292.5888888888889	732.2222222222223	446.3	310.74444444444447	315.55555555555554	129.25555555555556	241.11111111111111	362.5888888888889	252.96666666666667	225.55555555555557	424.81111111111113	299.6333333333334	187.03333333333336	336.3	264.81111111111113	213.70000000000002	333.33333333333337	182.5888888888889	316.3	187.7777777777778	452.5888888888889	168.5222222222222	202.96666666666667	395.1888888888889	317.0333333333333
PWY-5022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
